,0,4,9,25,26,48,67,68,75,95,1,14,18,34,61,69,2,17,27,36,3,8,12,15,35,45,57,62,76,84,16,38,56,59,94,5,71,88,6,20,73,99,7,31,50,86,93,11,24,44,80,82,91,30,37,46,60,10,49,53,55,52,63,66,13,47,65,78,29,42,74,40,43,51,64,83,28,96,19,70,89,21,32,77,22,87,23,33,92,97,54,58,81,90,79,41,85,39,98,72,101
48,180.3798,396.5703,16.8443,11.9369,346.17,319.6436,27.9191,319.6436,8.6874,124.409,12.1358,307.7067,393.9176,389.9387,15.2527,13.3295,234.759,19.1654,19.2317,393.9176,15.7169,286.4856,286.4856,14.5232,20.0938,39.657,19.4306,452.2758,320.9699,513.2866,301.0751,509.3076,281.1803,12.1358,1124.7211,15.1864,49.8034,320.9699,246.6959,453.6021,7.4937,26.9907,12.3348,27.3222,95.4952,610.1081,124.8069,13.6611,444.3179,416.4651,413.8125,411.1598,64.194,305.0541,17.6401,855.4777,189.664,204.2536,19.298,11.539,6.6316,116.7163,2.3874,299.7488,15.9822,32.3623,6.1011,277.2013,20.4254,356.7806,187.0114,517.2656,11.3401,21.8843,295.7698,43.437,580.929,3764.1018,13.9927,407.1809,30.5717,16.8443,421.7704,28.1843,270.5697,10.6769,9.6822,17.5075,356.7806,175.3398,226.8011,200.2746,53.0529,618.0661,39.856,34.4844,35.877,11.7379,1712.2817,237.4116,663.161
49,179.8068,402.2344,16.116,11.7873,352.954,328.9798,28.0365,310.3332,8.5908,126.7971,12.2535,326.316,398.2387,406.2301,15.6498,13.5188,245.07,18.4468,19.9119,382.2559,15.6498,275.7037,295.6822,15.0505,19.8453,39.2911,19.5124,448.851,319.6565,516.778,303.6737,523.4375,291.6865,12.8529,1141.44,15.4501,50.2127,324.9841,239.7424,466.1657,7.3255,26.971,12.5865,27.9699,90.5693,627.3258,124.999,13.5188,452.8467,415.5534,411.5577,418.2172,62.8658,298.346,17.7809,888.3786,189.1301,207.7767,19.579,11.1214,6.6595,113.2117,2.2642,315.6608,16.0494,31.2331,6.3931,285.027,20.5113,379.5921,187.7982,498.1313,12.1869,21.7766,299.678,43.4866,568.7222,3765.287,14.5177,406.2301,30.5672,16.3158,402.2344,28.6359,286.3589,10.6552,9.3233,17.3813,350.2902,179.2074,237.0786,191.7939,53.0763,618.0025,41.1558,33.6305,35.4952,11.521,1679.5284,234.4148,665.951
50,176.9397,389.7996,15.5654,11.9068,373.8351,335.2542,27.4057,313.9683,8.6474,128.4476,12.2394,323.2809,380.487,403.1033,15.7649,13.7694,266.0748,17.827,19.9556,384.4781,16.2306,286.0304,305.986,15.0997,19.2904,37.7161,19.2904,441.6842,316.629,514.8547,323.2809,541.4622,288.6912,12.7716,1160.0861,15.7649,50.2216,328.6024,238.1369,457.6487,7.2505,25.4767,13.3037,28.8026,95.7869,627.9365,122.594,13.4368,469.622,416.4071,420.3982,421.7286,62.9932,296.6734,17.2949,894.0113,184.922,216.851,18.9578,11.2417,6.7184,115.7425,2.3282,315.2986,15.898,30.7316,6.5188,291.3519,20.8204,391.13,187.5827,481.5954,11.8403,20.8204,296.6734,43.7028,549.4445,3727.7079,13.7694,405.7641,31.1973,16.031,388.4692,28.47,311.3075,10.9756,9.3791,17.694,353.8795,181.2635,243.4584,184.922,53.6806,606.6505,41.4412,34.5897,35.1884,11.5077,1670.9497,226.1636,665.187
51,181.5695,404.5262,14.8193,12.7499,393.8456,336.4376,27.5692,316.4116,8.8115,129.7021,13.0169,313.7414,389.8404,413.8717,15.6871,13.9515,283.0348,18.5575,20.4266,389.8404,15.8873,304.396,329.7623,15.2866,18.3572,36.9147,19.492,440.5731,311.0713,523.3474,327.0922,547.3787,296.3855,13.3507,1185.5422,16.4881,50.9997,321.7519,212.2761,448.5835,7.0091,24.098,14.4188,29.7721,97.4601,618.1374,122.4927,13.4175,476.62,427.2224,423.2172,437.903,62.3478,291.0453,16.4214,895.832,193.5852,216.2813,19.225,11.2813,6.4751,116.1511,2.3364,304.396,15.8206,31.1071,6.3416,292.3803,20.9606,383.1651,189.5799,483.2953,11.3481,20.4933,299.0557,43.4565,534.028,3748.8766,12.6832,397.8509,31.2406,15.8206,391.1755,28.7708,312.4064,11.0811,10.2133,18.0902,377.8248,182.0368,244.3178,184.2397,54.8714,591.436,40.9199,34.3781,35.1791,11.2813,1655.4868,232.3022,667.535
52,173.3657,406.7425,13.9359,12.8024,398.741,320.0597,27.5385,302.7231,9.135,132.6247,12.8691,310.7246,372.0694,426.7462,15.4696,14.336,298.7224,19.1369,21.0706,390.7395,15.0028,302.7231,330.7283,14.4694,18.2034,36.1401,19.3369,432.0806,305.3903,525.4313,348.0649,549.4358,305.3903,13.6692,1209.5589,16.9365,50.2094,317.3925,218.7074,433.4142,7.068,24.5379,14.8028,30.6724,100.0186,646.7873,122.7562,12.4023,462.753,420.0783,412.0768,444.0828,62.0782,284.053,16.4031,938.8417,193.3694,208.0388,19.2703,11.2688,5.7344,117.3552,2.2671,296.0552,16.2697,32.0726,6.3345,298.7224,20.2704,386.7388,186.7015,497.4261,11.6688,20.6038,305.3903,43.4748,532.0992,3720.6938,12.0689,392.0731,30.4723,15.6696,385.4052,29.0054,318.7261,10.4686,10.0685,17.3366,370.7358,184.301,253.3806,180.0336,54.8102,582.7753,40.4742,33.7396,35.2066,11.9356,1644.3066,241.3783,666.791
53,180.4774,415.7666,14.104,13.8366,390.366,302.1326,28.4085,306.1432,9.4249,132.5507,13.5024,315.5013,372.9867,434.4828,15.2403,14.7056,296.7851,18.5156,21.3899,382.3448,15.374,307.4801,315.5013,14.505,17.7804,35.8281,19.1841,441.1671,310.1538,528.0636,363.6286,560.1485,302.1326,14.0371,1205.8567,15.7082,50.4668,318.1751,219.2467,446.5146,7.0854,25.5342,15.4408,30.0127,101.6021,656.4032,123.7942,12.7003,461.2202,427.7984,410.4191,446.5146,60.6939,287.427,16.4435,931.7984,197.8568,207.2149,18.9836,11.3634,5.8822,114.9708,2.2727,291.4377,17.3125,31.9512,6.818,304.8064,20.7215,398.3873,183.1512,504.0,12.0987,20.7883,311.4907,43.5151,506.6737,3729.8673,12.2992,398.3873,30.2801,15.9088,368.9761,29.0769,323.5225,9.9597,10.1602,16.7777,370.313,185.1565,264.7003,179.1406,54.8117,572.1804,40.9751,33.0875,34.6918,12.0987,1616.2758,240.6366,668.435
54,192.3834,418.1667,13.9612,14.1616,390.1108,297.9271,28.7907,311.2871,9.686,130.9276,14.4956,311.2871,374.0789,418.1667,15.4308,15.2972,284.5671,18.1695,21.6431,362.0549,15.6312,308.6151,313.9591,15.4976,18.4367,35.6711,19.1047,455.5746,317.967,527.7184,352.7029,551.7663,288.5751,14.028,1195.7164,15.4308,49.9663,323.311,216.4314,424.8467,7.0808,25.6511,15.6312,29.3919,105.5437,654.638,124.1808,13.026,460.9186,422.1747,407.4788,458.2466,60.9214,304.6071,16.2324,928.5172,191.0474,199.0634,18.4367,11.0888,6.2792,110.8877,2.2712,291.2471,17.9023,31.8635,7.0808,297.9271,21.7099,392.7828,181.6955,487.6385,12.2244,20.5075,311.2871,43.3531,503.6705,3722.0849,13.026,404.8068,29.1247,15.8984,364.7269,28.7239,320.639,9.8196,10.2872,16.9003,364.7269,185.169,271.2072,179.0235,55.5774,574.4783,42.4847,33.8007,34.9363,12.5584,1619.2272,240.4793,667.998
55,192.8229,412.4268,14.3278,14.1939,372.2553,311.9982,29.8608,299.9468,9.7081,131.5615,14.8634,306.642,377.6115,401.7144,15.7338,15.3321,282.5391,18.0102,22.6299,358.8649,15.7338,320.0325,311.9982,15.3321,18.7467,35.4848,18.6128,445.903,321.3715,519.5506,342.7963,559.7221,283.8782,13.7252,1202.4651,15.7338,49.0761,328.0668,208.8915,417.783,7.097,25.0402,16.3364,29.4591,103.1067,666.8459,125.134,12.654,457.9544,425.8173,409.7487,464.6497,60.6589,321.3715,16.2694,954.7412,194.162,188.8058,17.8763,10.9132,6.0257,109.8019,2.2764,287.8953,18.1441,32.2711,7.2978,297.2687,21.2239,389.663,179.4324,472.6839,12.9218,20.4874,317.3544,44.0547,486.0744,3750.6734,13.5244,416.4439,30.0616,15.6669,370.9163,28.12,325.3887,10.3776,11.0471,17.4746,369.5772,185.1234,271.8267,176.7543,55.7044,571.7735,41.7113,33.8779,34.6813,12.5201,1617.57,247.7239,669.524
56,196.7807,408.2864,14.2566,13.9888,370.8044,329.3064,30.1864,294.5017,9.6382,132.7935,15.7291,315.92,394.9,388.2068,15.796,15.5952,279.7766,18.0717,22.5562,365.4498,15.6621,326.6291,303.8722,14.9259,19.4773,35.1394,18.4733,436.3979,325.2905,515.3779,331.9837,570.2623,275.7607,13.9888,1199.425,15.5283,49.2621,329.3064,198.1193,418.9956,7.0279,24.1625,16.6661,28.3793,100.3983,665.3061,124.6278,12.851,447.1071,432.382,412.3024,464.5095,61.0422,319.9359,16.1976,946.4213,198.1193,187.4102,17.6701,10.5084,5.957,113.7847,2.2088,287.8085,17.8709,31.9267,7.3625,291.8244,21.4852,396.2386,183.3942,460.4935,13.3195,20.682,322.6132,44.3091,465.8481,3738.8327,13.2526,420.3342,29.7179,15.1936,385.5295,27.7099,318.5973,10.2406,10.843,17.6032,370.8044,184.9337,275.7607,171.3464,56.3569,568.9237,40.6948,34.2693,34.8047,12.1817,1631.807,246.3105,669.322
57,189.1992,402.5514,14.2235,13.8209,393.1585,334.1177,30.5939,291.1788,9.5941,133.1774,15.9008,307.2809,394.5004,385.1075,16.035,15.9008,277.7605,18.6515,23.4151,366.3218,15.364,330.0921,295.2044,15.1628,19.0541,34.9549,18.7186,437.4392,322.0411,517.9495,335.4595,576.9903,271.0513,14.4248,1214.3634,15.1628,49.8493,326.0666,199.9339,413.2861,7.313,24.1531,16.4375,28.5141,97.9542,657.5006,124.5226,13.0158,457.5668,434.7555,424.0208,466.9596,60.6511,313.9901,17.0413,947.3376,201.2757,183.8318,16.5046,10.4663,6.3737,114.0562,2.214,279.1023,18.1148,32.3383,7.5814,293.8625,21.6036,395.8422,186.5155,470.9851,13.3513,20.7985,327.4085,44.2807,476.3525,3731.6515,13.6867,418.6535,30.0572,14.626,378.3983,27.9773,323.383,10.3322,10.6676,17.9135,367.6636,184.704,283.1278,179.8063,57.4307,568.9393,40.3222,33.9485,35.0891,12.3449,1627.6495,246.8982,670.919
58,181.3115,397.5422,13.7662,14.4378,389.4839,327.7037,30.2857,291.4414,9.6699,133.0961,15.6465,314.2732,390.827,384.1117,16.1837,16.1837,282.0401,18.5341,24.3092,366.6521,14.9078,327.7037,278.0109,15.5122,19.0041,35.9937,18.8698,443.2058,314.2732,513.0443,351.8786,566.7663,269.9526,14.5721,1219.4876,14.3035,50.4315,322.3315,214.8877,415.0018,7.7897,25.0478,16.318,27.9354,94.0134,660.7796,124.5677,13.0947,447.235,437.8336,437.8336,462.0085,59.7656,314.2732,17.2582,952.221,206.8294,189.3698,16.1166,10.8115,6.5809,116.8452,2.216,276.6679,18.3326,33.3747,7.3196,300.8428,22.026,380.0826,185.3406,483.4973,13.8334,20.8172,341.1342,44.4549,467.3807,3722.9291,13.229,413.6588,30.5543,14.975,376.0534,28.204,320.9885,10.4086,10.8115,17.7954,351.8786,184.1319,287.4123,181.3115,57.6168,565.4232,40.09,32.7704,35.3893,12.4903,1613.0006,259.2083,671.524
59,184.5554,393.359,13.808,15.2225,381.235,321.9617,30.1081,297.7135,9.5646,132.7587,15.2225,316.5732,385.2763,365.0695,16.1654,16.1654,265.3826,18.725,24.6523,358.3339,14.8857,320.6146,273.4654,15.9634,19.1291,35.8334,18.9944,458.0208,313.879,526.7239,351.5983,568.4846,262.6884,14.4815,1211.0609,14.1448,50.517,326.003,231.7046,421.6486,8.0827,25.9321,16.9737,28.2895,94.2984,665.4773,125.0127,13.5386,436.4669,433.7726,443.2025,456.6737,59.3406,303.102,16.9737,944.3311,203.4151,198.0266,16.5022,11.1137,6.9377,115.8523,2.3575,280.201,17.9841,34.3516,7.2744,301.7549,22.0928,383.9292,188.5968,478.2276,13.4712,21.2171,339.4742,44.5897,480.9218,3740.9522,13.2018,417.6072,30.9838,14.751,379.8878,27.8854,338.1271,10.6422,11.1137,17.9841,350.2512,184.286,286.9366,177.8198,57.7241,567.1375,40.2789,32.6003,36.1702,13.4038,1604.4199,261.3413,673.56
60,192.9213,385.8426,13.5585,15.7845,371.0025,327.8313,29.4104,302.1984,9.6461,132.7514,15.3123,323.784,372.3516,365.6061,16.2567,16.459,257.6781,17.8756,24.5536,346.7187,15.3123,319.7367,269.82,16.3916,18.3478,36.5606,18.685,464.0904,322.4349,526.149,341.3223,554.4801,259.0272,14.3005,1215.5391,14.1656,50.254,325.1331,242.838,429.0138,8.297,26.8471,17.4708,28.3986,97.1352,671.8518,125.6687,13.2212,434.4102,429.0138,450.5994,461.3922,59.2255,296.802,16.3916,933.5772,205.0632,199.6668,16.5939,11.1301,7.555,111.9753,2.3609,276.5655,17.2685,34.402,7.2177,294.1038,22.6649,392.5881,195.6195,476.2323,13.6934,21.5856,348.0678,44.5878,481.6287,3746.4507,13.2212,408.7773,30.3548,14.975,387.1917,28.0613,329.1804,10.5904,11.7372,17.8756,354.8133,184.2196,287.3583,180.7794,57.4717,565.2729,39.731,33.8624,36.6955,13.7608,1608.1272,261.7254,674.55
61,197.8522,387.5735,13.9581,15.9908,380.7977,334.7225,29.339,302.1989,9.8926,133.0759,15.3132,318.4607,355.0498,365.891,16.1263,16.2618,260.1892,17.6847,24.2572,349.6292,15.5165,323.8813,273.7407,15.3132,17.5492,36.3181,19.2432,466.1723,327.9468,514.9578,325.2365,548.8366,260.1892,14.7712,1216.9265,14.6356,50.0729,332.0122,257.4789,414.6765,8.5375,27.5773,17.2782,29.5423,100.2812,669.4451,124.5385,12.4674,429.5832,443.1347,460.7517,456.6862,59.6944,303.554,16.7361,940.4755,216.8243,205.9831,16.6684,10.9767,7.7244,119.2534,2.3715,269.6752,16.8039,34.5564,7.2501,287.2922,22.631,390.2838,196.497,506.8268,13.8903,21.5469,342.8535,44.8555,475.6584,3740.2195,13.6193,418.742,30.4909,15.3132,392.9941,28.3227,334.7225,10.7735,11.9253,18.2946,369.9565,184.0974,294.068,181.5904,58.136,577.2948,39.2317,34.3531,36.1148,14.0936,1631.603,265.6098,677.576
62,211.794,391.0044,14.7984,16.1561,378.7855,344.8441,29.1896,295.9686,10.0466,134.4077,15.8167,328.5523,362.4936,355.7053,16.0882,16.0203,241.6624,17.5816,24.1662,348.9171,15.8846,333.9829,270.1731,15.0021,17.921,35.8421,19.4823,468.3906,320.4063,511.8356,317.691,547.1346,259.3119,15.3415,1216.458,14.3911,50.369,336.6982,255.239,396.435,8.6211,27.8998,17.7174,29.7326,96.3934,677.4693,123.5465,12.7619,434.4493,446.6682,461.6024,452.0988,58.8543,309.5451,16.767,947.6425,222.6553,213.1517,17.1064,10.7933,8.1459,122.1889,2.3759,256.5966,17.0386,34.4844,7.1277,294.6109,22.8765,380.1431,200.9328,514.5509,13.9838,20.84,333.9829,45.4135,473.8212,3743.0521,13.7123,416.7998,30.6151,14.7305,385.5737,28.2392,324.4793,10.8612,12.4225,18.2604,376.0702,185.0482,290.538,183.2833,58.9222,577.003,38.5574,34.2129,35.8421,14.459,1608.82,270.1731,678.827
63,221.1115,390.3574,15.4915,16.1057,388.9925,328.9375,29.4133,301.6398,9.8954,134.3048,15.2185,323.478,358.965,360.3299,16.3104,16.0374,232.0306,18.2895,24.0902,342.5864,15.1502,333.0322,277.0719,15.1502,18.2895,35.8965,19.8591,458.6017,322.1131,518.6567,328.9375,556.8735,260.6932,15.5597,1225.6676,13.9218,50.9102,341.2215,259.3283,386.2627,8.8035,28.1167,18.4942,29.9592,101.0016,681.0781,125.706,13.1029,424.4795,446.3177,461.3315,462.6964,59.9867,320.7482,16.7199,945.866,223.8413,225.2062,16.7881,11.2603,8.7353,125.5695,2.4568,247.0444,16.9246,34.5999,7.1657,292.0856,23.5443,379.4383,195.1787,513.1971,13.7853,20.405,335.762,44.7683,459.9666,3788.9235,14.2631,432.6689,30.0957,14.0583,371.249,28.1849,330.3024,10.7826,12.8299,18.9037,383.533,184.3961,281.1665,189.7192,58.4854,582.8063,38.0803,35.8965,36.5107,15.082,1636.4983,264.7879,682.443
64,224.3021,385.6903,16.2756,17.0278,389.7934,320.0409,29.1319,299.5254,9.9842,132.6665,15.7285,321.4086,363.8071,367.9102,16.2072,16.6175,235.2437,18.2587,24.4134,333.7178,14.2924,340.5563,277.6423,14.9763,18.0536,36.0388,19.7632,451.3397,320.0409,522.4599,324.144,562.1231,259.8622,15.6601,1221.3525,13.8137,51.0834,340.5563,237.9791,377.4841,8.7533,28.1745,18.3271,29.7474,103.9449,683.848,127.4009,13.4718,418.515,443.1335,466.3843,478.6936,60.247,310.467,16.4807,936.8718,222.9344,233.876,17.1646,11.2151,9.1636,123.0926,2.5302,247.553,17.233,34.9446,7.3172,291.3192,24.6185,380.2195,195.5805,499.209,13.9505,20.3103,335.0855,44.1082,449.972,3813.1364,14.7711,429.4565,30.4312,13.7453,356.9687,28.2429,330.9824,11.1467,13.4034,19.5581,374.7487,183.4764,280.3777,187.3744,58.4006,579.9031,38.5006,36.1756,36.6543,15.5917,1637.1321,265.333,683.848
65,206.1852,380.7553,16.6323,16.8385,375.2571,329.8963,29.5532,303.7795,9.7594,133.608,16.0137,328.5218,375.2571,376.6316,16.2199,16.8385,239.1748,18.1443,24.2611,339.5183,13.8144,345.0166,270.7899,14.8453,18.213,35.67,19.1065,448.1092,313.4015,520.9613,325.7726,558.0746,261.1679,15.6013,1215.1181,14.2955,52.371,339.5183,247.4222,401.3739,8.7285,28.7972,17.9381,29.8969,100.3435,687.284,128.5908,13.3333,426.1161,435.7381,472.8514,483.8479,60.3435,299.6558,16.5635,944.3282,230.9274,239.1748,17.9381,10.9965,9.0034,123.7111,2.3368,248.7968,16.9759,34.914,7.2165,287.2847,24.9484,382.1299,200.6869,511.3393,14.0206,20.9622,338.1437,44.536,460.4803,3821.299,15.189,432.9889,30.3092,13.402,356.0131,28.0412,334.02,10.9965,12.7835,19.5189,369.7588,183.6423,280.4119,191.065,58.6253,582.8168,38.213,36.0824,36.7697,15.7388,1645.3579,265.2916,687.284
66,220.6256,373.6846,16.7538,16.7538,358.5166,322.6649,29.3018,308.8758,9.7213,134.3058,15.9954,336.454,386.0948,369.5479,15.9264,17.3743,238.5514,17.7879,24.4757,346.1064,13.7891,346.1064,271.6453,14.8233,17.8569,36.0585,18.6153,442.6301,307.4969,522.6069,333.6962,548.8062,259.2351,15.8575,1220.3353,15.0301,53.4328,346.1064,256.4773,417.8097,8.894,28.8192,17.65,29.8534,97.9026,688.0761,127.6871,13.6512,426.0832,427.4621,478.4818,492.2709,60.8789,289.5711,16.3401,943.1744,241.3092,246.8249,18.4774,10.8934,9.0319,124.1019,2.482,246.8249,16.7538,35.0243,6.9635,293.7078,25.303,383.337,205.4576,522.6069,14.4786,21.0973,343.3486,44.4009,452.2825,3792.0025,15.3059,428.841,30.2671,12.686,348.8642,28.0608,332.3173,10.8244,13.0307,19.2358,365.4111,184.2913,281.2976,190.2896,59.2931,594.3102,38.1958,36.5411,36.8169,16.3401,1656.0709,264.7507,689.455
67,228.2125,377.5879,17.2888,16.7356,352.692,313.9651,29.4602,311.1988,9.7509,136.0285,15.8366,331.9454,398.3345,376.2048,16.1823,17.4963,239.2773,17.7038,24.3427,338.861,13.7619,343.0103,272.4719,14.6609,17.9112,36.0991,18.8102,435.6784,302.9002,521.431,334.7117,543.5607,261.407,16.2515,1226.815,14.9375,53.7337,351.3089,266.9395,435.6784,9.2668,28.4228,17.9804,30.705,99.5836,692.9361,127.7298,13.8311,427.3798,416.3149,478.5547,502.0675,61.2716,289.0692,15.8366,962.6418,246.1929,260.0239,18.1187,10.9957,9.2668,124.4795,2.4204,253.1084,17.4963,34.8543,7.2613,294.6016,24.9651,387.2697,204.6997,528.3465,14.9375,21.2998,345.7765,44.4669,450.8926,3784.178,15.0759,423.2304,30.0134,11.8947,360.9907,28.0079,331.9454,10.5116,13.0012,19.0869,377.5879,186.2352,269.7057,189.4855,59.1278,594.7356,38.5195,36.9981,36.7215,16.044,1662.4934,261.407,691.553
68,228.6306,378.2797,17.8055,17.1819,356.1095,310.3834,29.722,318.6972,9.9073,135.0999,15.7963,329.7823,399.0643,368.5802,16.3506,17.8055,234.1732,17.8055,24.1101,332.5536,14.4799,349.1813,278.5136,14.6185,17.8055,35.8188,19.2604,440.6335,306.2264,525.1576,335.3249,552.8704,257.729,16.4891,1219.3632,14.5492,52.3079,351.9526,279.8993,421.2346,9.4224,29.0984,17.944,30.6226,101.1517,696.9769,128.5874,13.3714,446.1761,401.8356,486.3596,507.1442,61.5224,306.2264,16.1427,963.0198,245.2583,260.5003,18.1519,11.1544,9.1452,121.9363,2.4942,254.9578,17.4591,34.5717,7.2746,297.9126,24.803,393.5218,203.6891,522.3863,15.3806,21.2696,350.5669,44.8255,458.6468,3820.2095,15.4499,425.3915,30.5534,11.0851,364.4233,27.7128,336.7105,10.6694,12.8172,18.9833,390.7505,185.8143,260.5003,184.2901,59.0975,594.4396,39.2829,37.5508,36.5809,16.1427,1651.6829,261.886,692.82
69,241.6234,374.9328,17.7052,17.0108,354.1032,308.2781,30.1335,312.444,9.9288,134.1426,15.9694,333.2736,390.2078,365.2123,16.5248,18.1218,240.2347,17.7746,24.2318,333.2736,14.5807,361.0464,281.8939,14.9279,18.0523,36.3129,19.2327,440.1989,302.7235,524.9059,334.6622,556.8446,256.8984,16.9414,1206.7282,14.5807,52.3517,352.7146,284.6712,422.1466,9.4428,29.0226,17.844,30.4806,99.9821,697.0973,128.7964,13.5392,449.9194,404.0942,492.9672,515.1854,61.5862,311.0554,16.872,962.3275,238.8461,261.0643,17.7746,11.248,8.8873,120.8117,2.6384,255.5098,17.4969,34.5077,7.1515,295.7803,24.5095,380.4874,206.9074,516.5741,15.6916,21.3851,361.0464,45.4085,466.583,3860.4192,15.6222,420.7579,31.175,10.5537,369.3782,27.4951,351.3259,10.9008,13.4698,18.8855,399.9283,184.6891,262.453,184.6891,59.0172,594.3379,39.0208,37.1461,36.7295,15.7611,1655.2589,261.0643,694.32
70,247.4157,379.4634,18.0002,16.8882,355.8339,304.4047,30.8575,321.0845,10.1468,133.2987,15.5677,333.5942,379.4634,346.104,16.8187,18.3477,246.0258,18.2087,23.6296,334.9842,15.0812,361.3938,290.505,15.2897,18.3477,36.5564,19.2512,448.9622,309.9646,528.1909,330.8143,568.5002,255.7556,16.9577,1199.5493,15.0117,52.7496,353.0539,294.6749,430.8926,9.7993,29.6065,17.3747,29.676,100.0783,682.4782,128.1558,13.6913,433.6725,411.4329,486.4916,517.0711,61.2979,323.8644,17.3052,943.7937,234.9059,262.7055,17.8612,11.0503,8.7568,122.3179,2.641,257.1456,17.0967,34.4019,6.9499,293.2849,24.3941,382.2434,207.1064,510.1212,16.1932,21.6141,371.1236,44.8962,476.7618,3850.2335,15.2202,415.6028,31.4135,10.9808,365.5637,27.73,344.714,10.9808,13.7608,18.9732,398.9231,184.1023,265.4854,183.4768,59.0045,592.1298,39.0583,36.5564,36.7649,16.1237,1655.4614,261.3155,694.988
71,256.397,385.989,18.4634,17.3486,358.1197,303.7747,31.6316,328.857,10.3813,133.424,14.7707,328.857,373.4478,334.4309,16.7912,18.115,250.8232,18.2544,23.6889,334.4309,15.1887,355.3328,292.627,15.3281,18.324,36.5784,19.0208,452.8752,313.529,537.8763,330.2505,578.2867,252.2166,17.0699,1201.1642,15.1887,52.8819,351.1524,295.4139,437.5471,9.6846,29.5414,17.0002,29.5414,101.7227,674.4356,128.9649,13.7953,420.8255,415.2517,484.9248,515.5809,60.6853,330.2505,17.9757,944.7672,235.4951,256.397,18.4634,11.078,8.7091,122.6247,2.7869,255.0035,17.2093,34.6275,6.9673,295.4139,24.8036,384.5955,207.6258,515.5809,16.5822,22.0864,376.2347,44.7998,468.2032,3862.6767,15.3281,416.6451,31.4226,10.3116,363.6936,27.0332,334.4309,10.9387,14.074,18.6724,398.5301,185.4001,268.9382,183.937,58.9434,585.254,39.9227,36.2997,36.9964,15.7461,1649.859,263.3643,696.731
72,255.3853,390.7534,18.7701,17.1652,360.0514,308.4161,32.0278,327.9538,10.3271,134.7402,14.3044,329.3493,369.8202,334.9315,16.8164,17.863,262.363,18.5608,24.0034,332.1404,14.8626,346.0959,293.0651,15.4208,17.7932,37.1914,19.119,454.9486,311.2072,538.6815,333.536,569.3836,253.9897,17.1652,1201.5668,15.6999,52.1935,350.2825,298.6473,439.5976,9.6991,30.2834,16.7466,30.4229,100.4795,672.6541,129.6464,13.9555,420.0599,410.2911,484.2552,512.1661,59.7992,323.7671,18.1421,958.7415,230.2654,242.8254,19.119,11.2342,8.2337,121.4127,2.9307,249.8031,17.3746,35.3771,6.9777,301.4384,24.6314,387.9623,213.5188,517.7483,16.6768,22.6079,378.1935,45.0064,466.113,3862.8769,15.4208,417.2689,31.4696,10.3271,350.2825,26.7945,333.536,10.7457,14.1648,18.6306,403.3134,187.0732,263.7586,178.6301,59.3108,583.3391,40.4709,36.354,37.1216,16.1884,1639.7689,266.5497,697.774
73,260.0116,394.2112,18.3825,17.1943,367.6509,303.3469,31.9423,327.1114,10.2048,135.1781,14.5383,336.8968,362.0592,341.0905,16.4954,17.5438,276.7866,18.1729,24.114,332.7031,14.6781,341.0905,296.3573,15.0276,17.5438,36.9049,19.5009,457.1172,318.7239,532.6045,341.0905,563.3585,257.2158,17.0545,1211.9897,15.8663,51.8625,350.8759,301.949,431.9548,9.8553,30.2648,17.0545,31.1734,103.4455,679.3852,131.1241,13.9791,422.1694,408.1903,489.2692,504.6462,59.4113,320.1218,18.2428,965.9572,225.0638,244.6346,19.7805,11.1833,8.1778,123.0163,2.8657,254.42,17.5438,36.0661,7.0595,303.3469,24.8828,384.4258,215.2784,522.8191,15.7964,22.7161,373.2425,45.1526,469.6984,3873.6142,15.2372,420.7715,31.3132,10.5542,346.6822,26.9098,334.101,10.7639,13.9791,19.0815,401.2007,187.9493,265.6033,181.7286,60.0403,581.5314,41.0986,36.3457,37.1845,16.2158,1632.7612,265.6033,698.956
74,253.4615,397.6966,18.2044,16.8041,361.2877,301.0731,31.5777,329.0799,10.2925,135.6929,14.2835,329.0799,352.8857,334.6813,16.1039,17.9244,281.4683,17.8543,23.9458,337.4819,14.2835,338.8823,294.0714,15.4037,17.2942,36.5489,19.7448,463.5125,320.6779,523.7272,345.884,567.1377,256.2622,17.1542,1223.8972,15.7538,52.1627,351.4853,299.6728,442.5074,9.8724,30.2473,16.8041,31.0875,105.0255,672.1632,130.4417,14.3535,425.7034,411.7,492.9197,512.5244,59.8645,323.4785,18.3445,966.2346,226.8551,235.2571,20.1649,11.0627,8.122,128.8313,3.0107,267.4649,17.7843,36.1988,6.9317,303.8738,24.9961,392.0952,212.8517,534.9299,15.5438,22.7555,369.6898,45.231,471.9146,3838.3319,15.1237,431.3047,31.7877,10.7826,352.8857,27.1666,337.4819,10.7826,14.4935,19.0446,387.8942,189.0459,270.2656,184.8449,60.2146,585.3421,41.6601,36.3388,36.899,16.664,1639.7981,268.8653,700.17
