,1,2,3,4,5,6,7,8,9,10,11
107,1351.5494,878.6576,996.37634,1232.4957,955.4181,1100.6781,474.84824,1047.2261,918.67737,503.72522,1089.7562
108,1351.958,880.0733,995.61053,1236.5355,955.3254,1101.0245,475.9533,1046.078,918.27203,502.90182,1089.6157
109,1352.5625,878.52313,997.0333,1237.1508,952.6458,1102.7241,476.08157,1043.864,919.47144,505.66925,1094.2461
110,1350.9744,879.32007,999.8001,1238.7428,948.9353,1104.8046,476.26846,1045.0356,921.3793,506.84943,1094.4176
111,1355.14,877.7535,999.5949,1234.6418,946.8672,1100.3071,477.6531,1046.1538,918.37244,504.66324,1094.2445
112,1352.2344,877.0308,1000.825,1235.8661,944.14374,1101.6552,477.68634,1049.5188,919.2839,504.92926,1092.1758
113,1352.6519,878.6557,1003.3106,1233.174,945.8622,1101.2826,479.6851,1049.9999,921.78925,503.63132,1091.2705
114,1352.911,878.8835,1002.7164,1236.6681,944.15533,1101.7305,478.84427,1049.4841,920.2857,504.03754,1093.9054
115,1349.5455,875.13495,1002.39215,1236.5131,946.3277,1103.9126,479.0154,1045.7024,921.8094,503.40298,1094.3389
116,1354.5565,876.5327,997.3272,1233.4772,944.8283,1098.9768,482.1798,1051.3561,921.76825,503.37955,1095.8837
117,1352.549,875.9406,997.8705,1234.3861,949.5024,1097.6318,483.258,1053.196,919.8881,503.17142,1094.8677
118,1351.1704,879.09686,999.5418,1237.7303,948.732,1092.8391,483.41846,1057.8818,920.721,502.44574,1098.1707
119,1351.1366,879.6335,999.0704,1240.7556,949.2021,1097.9514,486.0635,1060.6273,920.9237,501.42334,1098.2114
120,1350.6959,883.52704,1000.6502,1241.1797,950.74615,1099.3292,486.29932,1063.6992,922.21924,502.05606,1095.6188
121,1350.976,881.75214,999.51514,1240.0552,949.3206,1096.2743,485.4019,1060.7007,918.88916,502.808,1097.8264
122,1351.0956,883.05676,998.20355,1239.2463,948.47064,1098.5997,483.12317,1059.8729,912.1367,498.92563,1103.8748
123,1348.0222,883.1239,998.6174,1235.9175,945.20087,1100.3624,482.68564,1062.5549,912.6749,498.50833,1104.6862
124,1349.0653,886.02747,997.9224,1232.3995,946.0965,1101.0643,483.57773,1061.4113,912.59393,499.5865,1106.7963
125,1347.3474,889.255,997.6096,1233.501,944.154,1103.6917,485.58148,1062.8793,912.25134,499.6444,1109.0264
126,1346.0177,888.9949,994.8197,1233.5981,943.4735,1104.79,483.8846,1062.0631,914.9337,500.182,1112.0487
127,1342.3677,892.0769,994.7326,1233.0106,943.0774,1106.5063,485.16913,1063.2688,914.8848,498.98898,1112.3325
128,1340.7094,891.5942,992.07056,1230.7286,943.14343,1103.274,486.08698,1067.4015,914.9924,494.63864,1114.8749
129,1342.9054,888.53906,992.0965,1231.3425,937.9913,1104.144,482.88074,1070.3806,912.3945,493.20633,1114.5922
130,1341.6077,885.8948,988.8784,1229.9338,937.4768,1106.8202,481.7009,1068.7136,913.31757,495.21564,1112.9863
131,1344.4272,889.33563,990.75,1232.109,935.2033,1103.7642,480.38138,1071.4684,911.793,496.70563,1110.0034
132,1344.1953,887.75665,994.59546,1234.4266,933.7462,1103.3026,480.7078,1070.6207,914.518,492.89514,1114.6932
133,1346.6803,889.91565,994.60706,1234.2048,929.24023,1104.2115,482.26233,1067.0702,916.3848,496.65726,1112.9231
134,1345.7045,889.089,991.7682,1235.533,928.6804,1108.3445,481.48984,1072.5867,917.3311,495.22177,1111.4122
135,1345.2675,885.3826,991.96674,1232.9702,926.1186,1110.4327,483.32684,1073.5538,919.25543,493.93283,1109.7173
136,1343.5565,884.59235,989.8163,1230.2301,931.31085,1108.8049,480.3018,1076.6407,921.93506,491.1611,1113.1683
137,1338.4226,885.44196,990.6865,1233.2957,931.6994,1102.9689,479.2815,1072.5914,920.65045,490.85458,1113.1914
138,1336.8683,884.5823,990.2872,1235.4105,936.0964,1101.6797,480.17667,1072.1523,919.03754,491.65683,1110.3315
139,1338.478,883.189,990.0924,1235.8273,937.3798,1103.9675,480.54575,1073.2559,916.678,489.4372,1108.0184
140,1338.4564,883.74506,990.66864,1233.3116,935.2857,1108.7355,477.6522,1070.065,918.8866,487.86435,1107.5238
141,1337.2299,884.6408,990.28876,1229.9882,932.8782,1114.9398,477.39383,1070.7523,916.1477,484.4894,1104.946
142,1338.6903,885.8923,992.18616,1228.6047,932.4964,1117.2095,477.42114,1068.6583,917.8974,482.95996,1104.8627
143,1341.2605,885.934,989.66846,1226.3689,932.3622,1113.8491,479.22073,1069.9862,916.41,484.85986,1109.36
144,1339.6628,884.7453,990.21436,1230.0247,929.86316,1112.9225,478.9883,1067.7043,913.7048,483.48535,1109.2732
145,1338.3805,881.37866,992.58215,1227.0422,927.6878,1110.1149,479.47357,1067.782,916.2976,484.0592,1103.4556
146,1337.9113,881.1279,993.6775,1225.5586,927.556,1106.6925,482.18597,1065.6136,914.8824,483.68723,1100.8625
147,1338.2886,880.58734,992.80396,1224.8634,925.7921,1103.2804,482.84293,1069.1309,915.7734,485.35156,1101.3529
148,1337.7897,883.29266,993.6913,1223.6041,923.08276,1101.6304,478.9903,1066.9543,915.60474,485.32135,1100.0383
149,1336.4352,882.5859,996.56604,1219.7882,925.0242,1102.9788,479.8711,1066.0939,914.4969,486.11795,1101.562
150,1335.3472,883.0932,995.2177,1216.9532,917.4949,1101.7085,482.16922,1066.7008,914.3776,487.0999,1101.6705
151,1336.2759,884.379,993.75134,1217.6412,916.6103,1099.474,479.66418,1069.0448,912.9645,487.86285,1104.4735
152,1335.9386,882.633,992.75977,1218.7758,918.2299,1101.0063,483.84543,1070.4579,910.10406,487.10684,1101.743
153,1338.1438,879.0355,995.3652,1221.1653,916.67725,1104.7333,485.31757,1071.334,911.26184,486.45084,1104.5642
154,1337.7175,880.4678,991.0605,1218.8734,919.5848,1106.0616,489.90692,1074.551,912.3719,484.83023,1100.6538
155,1339.0244,880.03284,992.9536,1222.6552,922.3187,1108.5562,487.86908,1072.1508,912.0341,482.45734,1102.4745
156,1343.7957,880.8667,993.34985,1226.0466,921.9068,1109.5851,484.6295,1072.8169,913.452,479.69385,1103.2684
157,1342.7477,879.9892,994.79535,1225.304,923.2705,1103.254,483.38248,1075.8058,911.8703,480.04196,1102.5459
158,1337.8506,880.7609,995.6325,1228.6683,921.9137,1108.1523,484.55756,1077.9778,913.9367,481.94293,1104.5702
159,1337.0992,879.3381,1000.1944,1229.2523,921.8552,1107.212,486.06375,1082.4033,914.5559,480.8004,1105.2488
160,1335.2306,877.14355,1000.6866,1230.5349,925.1485,1107.862,484.4884,1085.212,912.8478,480.51556,1098.4008
161,1338.4093,875.1409,998.52783,1226.8444,923.55945,1110.194,485.9352,1087.3308,913.5179,482.4782,1098.2449
162,1337.2781,876.32477,997.1421,1230.4805,922.62946,1107.102,488.26544,1088.8186,913.1443,483.21014,1103.0679
163,1335.6697,877.9483,996.08563,1230.3184,921.65466,1112.0967,487.05258,1087.1741,906.471,483.0119,1106.8724
164,1335.8363,878.1225,994.74054,1231.6884,924.94543,1107.5726,487.03033,1083.6755,908.4253,483.909,1104.9188
165,1330.9559,877.7499,994.1752,1228.114,920.658,1110.1039,486.95148,1083.1658,906.2679,488.45975,1105.9957
166,1332.0671,881.63837,993.00433,1226.8894,918.0788,1109.321,487.69986,1082.1758,905.41394,487.2428,1109.0519
167,1331.5387,883.34906,991.73346,1227.3881,921.39813,1112.3,491.17825,1081.3799,906.89886,486.2875,1105.1443
168,1332.4147,884.15106,987.72235,1227.9702,924.0713,1113.3123,492.46643,1081.1102,906.4019,484.61783,1105.2843
169,1331.7845,884.6776,991.7772,1223.4714,924.4292,1114.8856,492.79706,1083.6393,908.6021,486.6935,1107.3997
170,1334.0792,881.0944,991.2282,1226.7809,921.62646,1116.5056,493.23096,1081.7678,912.69293,486.08792,1108.1942
171,1330.2869,878.15045,995.97577,1225.1118,925.33014,1117.2981,493.6328,1080.4674,911.162,488.30347,1104.6539
172,1331.8384,876.9125,995.35596,1231.6952,924.49036,1117.9797,494.00882,1080.2007,908.5491,487.97864,1103.4772
173,1333.7244,873.0123,996.1829,1232.1735,920.8808,1116.1797,498.30396,1082.1572,910.529,486.56912,1106.4425
174,1333.2478,873.8765,998.1165,1231.6469,921.7193,1115.2418,498.80383,1079.5648,910.72894,488.30704,1106.3733
175,1337.1356,878.9086,997.31604,1227.7196,919.9133,1114.6006,496.3873,1081.0931,911.7215,487.81653,1107.1658
176,1335.1978,879.17316,1002.071,1227.4722,923.27325,1113.4943,499.7335,1078.4702,908.59766,490.29245,1106.2375
177,1333.7611,879.1574,999.69183,1227.466,917.80865,1110.2079,497.10364,1078.5659,909.6404,489.28128,1107.7446
178,1334.1777,878.5623,997.97363,1227.3744,918.5375,1112.9553,497.60217,1080.5079,912.07117,488.12784,1107.158
179,1334.6849,880.1156,1000.2255,1226.3752,916.362,1114.5974,501.3147,1079.8933,911.07635,487.8343,1109.0686
180,1336.0554,878.5508,1000.3818,1228.0494,912.8992,1114.5789,501.16592,1081.8134,909.8126,488.266,1104.328
181,1335.4146,879.23645,1000.7258,1226.3673,914.67285,1112.2507,498.5775,1078.478,913.198,489.58142,1105.05
182,1332.5101,879.7089,1004.3847,1229.0475,914.1528,1109.9437,498.8754,1078.6453,909.9098,492.42484,1104.3116
183,1335.2828,876.3819,1007.149,1230.3724,915.50745,1107.904,496.21683,1079.743,908.1855,491.682,1102.7311
184,1333.1586,879.44977,1006.7513,1231.6487,918.3025,1111.7937,497.07162,1079.1642,908.97424,493.84915,1099.2563
185,1336.4626,878.2874,1005.01013,1236.2185,917.3725,1113.5665,493.7992,1080.0668,909.754,494.60782,1097.3694
186,1334.4037,880.1484,1003.30383,1236.2302,919.05365,1116.7334,493.11917,1078.6866,912.8445,493.61215,1100.2421
187,1336.5339,880.6047,1004.11676,1235.9742,918.2687,1114.0833,493.8653,1080.6112,916.6162,492.8963,1101.324
188,1335.4551,881.9843,1001.9034,1231.3555,918.1395,1108.2887,492.0069,1078.389,917.672,494.75574,1105.2356
189,1335.9106,881.69934,1001.5148,1232.173,918.16785,1108.1338,490.39426,1076.9471,918.8507,496.25424,1102.5658
190,1334.4211,880.76666,1001.50385,1227.5404,917.39044,1106.3533,489.11044,1073.655,915.91504,497.7269,1101.8872
191,1332.8457,884.84326,1000.25507,1233.2317,917.4529,1104.0005,488.5876,1073.734,917.9244,496.35315,1102.9935
192,1327.3757,883.3602,998.2176,1229.317,915.22894,1104.6323,492.3732,1069.4902,915.6744,495.15576,1101.7509
193,1324.8243,881.43463,999.8441,1231.751,920.77405,1106.4264,493.39655,1068.7744,916.2542,496.24335,1102.9625
194,1322.5889,880.2313,998.1326,1232.1943,920.5726,1104.3525,492.14984,1071.9863,920.089,494.917,1100.1497
195,1321.7644,883.0592,995.83466,1232.1067,919.21954,1101.4346,490.6182,1075.8981,918.3374,493.98825,1099.818
196,1322.0216,883.11414,994.6754,1223.5573,915.76953,1098.689,488.8016,1074.9437,920.40485,494.65875,1096.9617
197,1319.9713,880.48785,994.60144,1223.886,916.1463,1097.0538,489.76523,1078.3145,921.2251,494.42575,1099.2708
198,1319.748,879.4554,991.7174,1227.5149,913.6782,1098.721,489.91592,1082.4077,922.9431,494.13803,1100.9053
199,1319.4258,876.72205,987.1484,1225.5325,912.7581,1102.1742,488.8475,1084.0312,926.2535,494.5233,1098.0697
200,1320.2712,878.5812,984.89667,1219.6582,908.746,1099.224,486.63556,1082.8246,927.2735,493.17682,1097.0281
201,1319.5634,877.2946,986.55273,1219.5876,901.4242,1100.6959,487.50293,1084.1805,931.01135,492.97586,1100.0022
202,1319.785,880.3196,982.837,1217.386,900.4253,1099.7427,488.43878,1080.727,932.62305,491.40012,1101.3724
203,1323.0969,882.5776,983.72473,1216.2897,903.129,1100.9362,489.22122,1083.1565,937.89185,491.90887,1099.6667
204,1326.865,883.8559,979.2357,1214.4672,904.11176,1096.294,491.79633,1087.6912,939.0554,490.25186,1104.3419
205,1328.3364,884.3062,976.16095,1217.1118,900.9827,1094.5504,488.99408,1085.9702,932.73773,490.85403,1102.313
206,1326.519,884.68445,973.38434,1218.7216,899.34515,1094.0199,490.15656,1084.907,935.6997,489.00015,1103.0461
207,1323.383,886.5297,973.4387,1221.3877,899.00665,1095.2217,490.0552,1085.6371,932.82947,489.9309,1102.5986
208,1324.0034,885.08167,972.592,1217.879,897.89844,1098.2976,492.09525,1084.1808,933.0868,490.8651,1103.8511
209,1326.7164,883.8511,976.272,1219.5142,897.69214,1095.0616,491.16754,1085.6233,939.0167,490.41998,1106.9565
210,1328.0214,888.9242,975.5078,1220.4424,897.53485,1096.4122,488.46457,1084.5839,935.4303,488.54004,1104.7218
211,1328.6316,891.4699,980.80383,1225.1589,898.79913,1096.4376,486.3069,1082.3037,938.4662,491.32993,1107.7634
212,1328.578,890.0885,980.5814,1224.6511,897.57324,1093.8228,485.29578,1082.0034,940.53326,495.23764,1103.4393
213,1327.2535,885.1581,982.7721,1228.7874,896.2934,1094.1193,482.6181,1077.1245,942.7376,495.7832,1103.1797
214,1331.2871,889.1839,981.1556,1228.6412,892.8888,1095.5017,481.98364,1073.5145,940.0418,493.00064,1097.9735
215,1331.2249,887.3926,981.5627,1227.7725,894.2346,1093.095,482.1144,1073.6025,939.3261,494.8877,1096.1837
216,1334.0084,887.49835,977.53625,1231.4711,894.5656,1095.3948,481.9231,1076.2816,935.16724,493.46286,1098.5635
217,1337.2418,890.5669,974.9963,1229.3114,893.14417,1093.7518,484.0137,1076.4517,932.8562,493.59897,1098.9387
218,1338.4924,892.143,973.44885,1229.1849,892.1529,1095.7684,484.8413,1075.778,933.9811,493.0559,1099.532
219,1338.919,894.5828,974.0187,1230.5945,892.4069,1095.3365,487.8704,1074.2703,934.2667,491.66483,1099.0101
220,1337.6382,892.85114,973.18335,1229.3176,894.2082,1095.8021,490.51065,1077.2738,937.9401,491.70193,1098.5253
221,1336.0084,897.3287,967.49634,1232.7886,894.4015,1090.7566,491.44806,1075.5142,934.10345,495.48615,1100.9484
222,1336.946,897.8807,965.01794,1230.8466,894.53937,1092.1335,492.92252,1072.3552,934.36975,495.07104,1101.9731
223,1337.5057,895.90894,959.98285,1227.2543,893.0469,1094.9009,494.88412,1077.367,936.8698,494.52847,1102.7366
224,1335.2576,894.939,959.87555,1227.1907,894.1811,1096.6517,494.15012,1077.9417,937.4872,494.1533,1104.045
225,1334.8228,897.1688,958.26825,1225.5393,896.0992,1098.8094,495.06424,1078.6472,935.3935,493.04214,1101.2588
226,1333.6364,896.26385,955.5764,1224.635,897.04944,1098.2571,494.07596,1076.5321,937.26465,492.51932,1101.8112
