,0,1,2,3,4,5,6,7,8,9,10,11
1800,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6603915662650602: 0.1, 0.6596385542168675: 0.1, 0.6583897667419112: 0.1, 0.6593984962406015: 0.2, 0.6581517655897822: 0.1, 0.6589030803906837: 0.3, 0.6598946576373212: 0.1}]","[{0.7221385542168675: 0.1, 0.7213855421686747: 0.1, 0.7215951843491347: 0.1, 0.7210526315789474: 0.1, 0.7197595792637115: 0.2, 0.71900826446281: 0.2, 0.7195488721804512: 0.1, 0.7208427389014296: 0.1}]","[{0.8990963855421686: 0.2, 0.8991723100075244: 0.1, 0.8984962406015038: 0.1, 0.8978211870773855: 0.1, 0.898572501878287: 0.1, 0.8978211870773853: 0.2, 0.9000000000000001: 0.1, 0.9006772009029345: 0.1}]","[{0.6528614457831325: 0.2, 0.6516177577125658: 0.2, 0.650375939849624: 0.1, 0.6498873027798647: 0.2, 0.6506386175807664: 0.2, 0.6511278195488722: 0.1}]","[{0.8283132530120483: 0.1, 0.8275602409638554: 0.1, 0.8269375470278405: 0.2, 0.8263157894736843: 0.2, 0.8256949661908339: 0.1, 0.8249436513899324: 0.1, 0.825694966190834: 0.2}]","[{0.3591867469879518: 0.1, 0.358433734939759: 0.1, 0.3589164785553047: 0.1, 0.3578947368421052: 0.1, 0.357625845229151: 0.1, 0.3568745304282494: 0.1, 0.3561232156273478: 0.1, 0.3561232156273479: 0.1, 0.355639097744361: 0.1, 0.3559066967644845: 0.1}]","[{0.8132530120481929: 0.1, 0.8147590361445783: 0.1, 0.8141459744168548: 0.1, 0.8135338345864662: 0.1, 0.8136739293764087: 0.2, 0.8136739293764086: 0.1, 0.8129226145755072: 0.1, 0.8142857142857144: 0.1, 0.8156508653122648: 0.1}]","[{0.7085843373493976: 0.1, 0.7078313253012049: 0.1, 0.7065462753950339: 0.2, 0.7052631578947368: 0.1, 0.70473328324568: 0.1, 0.7054845980465815: 0.1, 0.7054845980465816: 0.2, 0.7060150375939851: 0.1}]","[{0.3742469879518073: 0.2, 0.3732129420617005: 0.1, 0.3721804511278196: 0.2, 0.3719008264462811: 0.1, 0.3711495116453793: 0.1, 0.3711495116453794: 0.2, 0.3724604966139955: 0.1}]","[{0.842620481927711: 0.1, 0.8426204819277108: 0.1, 0.8419864559819414: 0.1, 0.8413533834586466: 0.1, 0.8414725770097671: 0.2, 0.8422238918106687: 0.2, 0.842857142857143: 0.1, 0.8434913468773514: 0.1}]"
1801,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.661144578313253: 0.3, 0.6618975903614457: 0.1, 0.6616428033157498: 0.2, 0.6621417797888386: 0.1, 0.6613876319758673: 0.1, 0.6616428033157499: 0.2}]","[{0.720632530120482: 0.1, 0.7198795180722892: 0.1, 0.7198795180722891: 0.1, 0.7206325301204819: 0.1, 0.720422004521477: 0.2, 0.7209653092006033: 0.1, 0.720211161387632: 0.1, 0.7196684250188394: 0.2}]","[{0.90210843373494: 0.2, 0.9028614457831324: 0.2, 0.9035418236623964: 0.1, 0.9042232277526396: 0.1, 0.9034690799396684: 0.1, 0.9027882441597588: 0.3}]","[{0.6521084337349398: 0.3, 0.651355421686747: 0.1, 0.651846269781462: 0.3, 0.6515837104072398: 0.2, 0.6510926902788244: 0.1}]","[{0.8275602409638554: 0.2, 0.8283132530120482: 0.1, 0.8283132530120483: 0.1, 0.8296910324039186: 0.1, 0.8295625942684767: 0.1, 0.8295625942684766: 0.1, 0.8289374529012812: 0.1, 0.8304446119065563: 0.1, 0.8311981914091937: 0.1}]","[{0.3554216867469879: 0.2, 0.3561746987951807: 0.1, 0.3569277108433734: 0.1, 0.3579502637528259: 0.2, 0.3582202111613876: 0.2, 0.3571966842501884: 0.2}]","[{0.8162650602409638: 0.1, 0.8170180722891567: 0.1, 0.8177710843373494: 0.1, 0.8170180722891566: 0.1, 0.8183873398643557: 0.4, 0.8190045248868778: 0.2}]","[{0.7063253012048193: 0.4, 0.706103993971364: 0.1, 0.7073906485671192: 0.1, 0.7081447963800905: 0.1, 0.7076111529766391: 0.2, 0.7068575734740016: 0.1}]","[{0.3727409638554216: 0.3, 0.3734939759036144: 0.1, 0.3730218538055765: 0.4, 0.3733031674208144: 0.1, 0.3733031674208145: 0.1}]","[{0.8433734939759036: 0.3, 0.8426204819277109: 0.1, 0.8440090429540317: 0.2, 0.8438914027149322: 0.1, 0.8446455505279036: 0.1, 0.8440090429540318: 0.1, 0.8447626224566692: 0.1}]"
1802,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6608892238131123: 0.1, 0.6603915662650602: 0.2, 0.661144578313253: 0.1, 0.6616428033157498: 0.2, 0.6621417797888386: 0.2, 0.66289592760181: 0.2}]","[{0.7211755840241145: 0.1, 0.7198795180722891: 0.1, 0.7191265060240963: 0.2, 0.7196684250188394: 0.1, 0.720211161387632: 0.1, 0.7209653092006033: 0.3, 0.7204220045214771: 0.1}]","[{0.9020346646571212: 0.1, 0.90210843373494: 0.1, 0.901355421686747: 0.2, 0.9027882441597588: 0.1, 0.9042232277526396: 0.3, 0.9034690799396684: 0.1, 0.9012810851544838: 0.1}]","[{0.6525998492840994: 0.1, 0.651355421686747: 0.3, 0.6510926902788244: 0.1, 0.6515837104072398: 0.1, 0.6508295625942685: 0.2, 0.6500754147812972: 0.1, 0.6503391107761869: 0.1}]","[{0.8327053504144687: 0.1, 0.8328313253012047: 0.1, 0.8328313253012049: 0.1, 0.8335843373493976: 0.1, 0.8342125094197437: 0.1, 0.8340874811463046: 0.1, 0.834841628959276: 0.1, 0.8333333333333333: 0.2, 0.8319517709118311: 0.1}]","[{0.3571966842501883: 0.1, 0.3569277108433735: 0.2, 0.3561746987951807: 0.1, 0.3571966842501884: 0.1, 0.3574660633484163: 0.3, 0.3582202111613877: 0.1, 0.3579502637528259: 0.1}]","[{0.8183873398643555: 0.1, 0.8177710843373495: 0.1, 0.8185240963855422: 0.1, 0.8185240963855421: 0.1, 0.8183873398643557: 0.1, 0.8182503770739065: 0.3, 0.8174962292609352: 0.1, 0.8161266013564431: 0.1}]","[{0.7068575734740014: 0.1, 0.7070783132530121: 0.2, 0.7063253012048193: 0.1, 0.706103993971364: 0.1, 0.7066365007541479: 0.2, 0.7058823529411765: 0.2, 0.7053504144687265: 0.1}]","[{0.3722682743029388: 0.1, 0.3719879518072289: 0.3, 0.3722682743029389: 0.2, 0.3725490196078431: 0.3, 0.3725490196078432: 0.1}]","[{0.8440090429540313: 0.1, 0.8426204819277109: 0.1, 0.8433734939759037: 0.1, 0.8441265060240963: 0.1, 0.8447626224566692: 0.2, 0.8446455505279035: 0.4}]"
1803,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6608892238131123: 0.1, 0.661144578313253: 0.3, 0.6606471030850263: 0.1, 0.6601503759398496: 0.1, 0.6596543951915853: 0.2, 0.6581517655897822: 0.2}]","[{0.7211755840241145: 0.1, 0.7213855421686747: 0.3, 0.7215951843491346: 0.1, 0.7218045112781954: 0.1, 0.7220135236664164: 0.1, 0.7220135236664162: 0.1, 0.7227648384673178: 0.1, 0.7235161532682194: 0.1}]","[{0.9005275056518462: 0.1, 0.8990963855421688: 0.1, 0.8998493975903614: 0.1, 0.8990963855421686: 0.1, 0.8976674191121143: 0.1, 0.8969924812030075: 0.1, 0.8970698722764838: 0.1, 0.8963185574755823: 0.1, 0.8955672426746807: 0.1, 0.8948159278737791: 0.1}]","[{0.6503391107761869: 0.1, 0.6490963855421686: 0.1, 0.6498493975903614: 0.1, 0.6506024096385542: 0.1, 0.6501128668171557: 0.1, 0.6488721804511278: 0.1, 0.6476333583771601: 0.1, 0.6468820435762584: 0.2, 0.6461307287753568: 0.1}]","[{0.8319517709118311: 0.1, 0.8313253012048192: 0.1, 0.8313253012048193: 0.1, 0.8305722891566265: 0.1, 0.8306997742663657: 0.1, 0.8300751879699247: 0.1, 0.8302028549962435: 0.3, 0.8302028549962434: 0.1}]","[{0.3579502637528259: 0.1, 0.3576807228915662: 0.2, 0.3569277108433735: 0.1, 0.3574115876598946: 0.1, 0.3571428571428571: 0.1, 0.3576258452291511: 0.1, 0.357625845229151: 0.3}]","[{0.8168801808590807: 0.1, 0.8162650602409638: 0.2, 0.8170180722891566: 0.1, 0.817155756207675: 0.1, 0.8157894736842104: 0.1, 0.815176558978212: 0.1, 0.8151765589782118: 0.2, 0.8159278737791134: 0.1}]","[{0.7053504144687265: 0.1, 0.7048192771084337: 0.2, 0.7040662650602408: 0.1, 0.7027840481565087: 0.1, 0.7015037593984962: 0.1, 0.7017280240420737: 0.1, 0.7017280240420736: 0.1, 0.7009767092411721: 0.2}]","[{0.3730218538055764: 0.1, 0.3727409638554216: 0.3, 0.3724604966139955: 0.1, 0.3714285714285714: 0.1, 0.3711495116453794: 0.4}]","[{0.8447626224566692: 0.1, 0.8448795180722891: 0.1, 0.8441265060240963: 0.1, 0.8441265060240962: 0.1, 0.8442437923250565: 0.1, 0.8428571428571427: 0.1, 0.8422238918106687: 0.1, 0.8422238918106686: 0.2, 0.8429752066115702: 0.1}]"
1804,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6576576576576576: 0.3, 0.6569069069069069: 0.4, 0.6564141035258815: 0.1, 0.6559220389805097: 0.1, 0.6561797752808989: 0.1}]","[{0.7229729729729729: 0.1, 0.722972972972973: 0.1, 0.7214714714714715: 0.2, 0.7214714714714714: 0.1, 0.7222222222222223: 0.1, 0.7222222222222222: 0.1, 0.7216804201050262: 0.1, 0.7211394302848575: 0.1, 0.7213483146067415: 0.1}]","[{0.8933933933933933: 0.2, 0.8933933933933935: 0.1, 0.8918918918918919: 0.2, 0.8911411411411412: 0.1, 0.8926426426426426: 0.1, 0.891972993248312: 0.1, 0.8913043478260869: 0.1, 0.8906367041198502: 0.1}]","[{0.6463963963963963: 0.2, 0.6471471471471472: 0.5, 0.6459114778694673: 0.1, 0.6454272863568216: 0.1, 0.6449438202247191: 0.1}]","[{0.8295795795795795: 0.3, 0.8288288288288286: 0.1, 0.8310810810810811: 0.1, 0.8318318318318318: 0.1, 0.8325825825825826: 0.1, 0.8312078019504876: 0.1, 0.830584707646177: 0.1, 0.8299625468164793: 0.1}]","[{0.3573573573573573: 0.3, 0.3573573573573574: 0.2, 0.3581081081081081: 0.1, 0.358108108108108: 0.1, 0.3578394598649662: 0.1, 0.3575712143928036: 0.1, 0.3573033707865168: 0.1}]","[{0.8145645645645645: 0.2, 0.8130630630630632: 0.2, 0.8138138138138138: 0.3, 0.8132033008252062: 0.1, 0.8118440779610194: 0.1, 0.8119850187265918: 0.1}]","[{0.6996996996996996: 0.2, 0.6996996996996998: 0.1, 0.698948948948949: 0.1, 0.6981981981981982: 0.2, 0.6974474474474475: 0.1, 0.6976744186046512: 0.1, 0.697151424287856: 0.1, 0.696629213483146: 0.1}]","[{0.3716216216216216: 0.2, 0.3716216216216217: 0.1, 0.370870870870871: 0.1, 0.3708708708708708: 0.2, 0.3708708708708709: 0.1, 0.3705926481620405: 0.1, 0.3703148425787107: 0.1, 0.3700374531835206: 0.1}]","[{0.8423423423423422: 0.2, 0.8423423423423425: 0.1, 0.8423423423423424: 0.2, 0.8415915915915916: 0.1, 0.8415915915915917: 0.1, 0.8417104276069018: 0.1, 0.8410794602698651: 0.1, 0.8404494382022472: 0.1}]"
1805,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.656671664167916: 0.3, 0.6554307116104869: 0.1, 0.6546816479400749: 0.1, 0.654940119760479: 0.2, 0.6544502617801047: 0.1, 0.6561797752808989: 0.1, 0.6576779026217228: 0.1}]","[{0.7211394302848575: 0.1, 0.7218890554722638: 0.1, 0.7228464419475655: 0.3, 0.7223053892215568: 0.2, 0.7210172026925954: 0.1, 0.7241379310344828: 0.1, 0.7235955056179775: 0.1}]","[{0.8913043478260869: 0.2, 0.8913857677902622: 0.1, 0.8906367041198502: 0.1, 0.8892215568862276: 0.1, 0.8893044128646223: 0.1, 0.8884730538922156: 0.1, 0.8891385767790263: 0.1, 0.8898050974512743: 0.1, 0.8898876404494382: 0.1}]","[{0.6461769115442278: 0.2, 0.6456928838951311: 0.3, 0.6449438202247191: 0.1, 0.6444610778443114: 0.1, 0.643979057591623: 0.1, 0.6452095808383234: 0.1, 0.6469265367316341: 0.1}]","[{0.8305847076461768: 0.1, 0.8313343328335832: 0.1, 0.8314606741573034: 0.2, 0.8308383233532934: 0.1, 0.8294689603590126: 0.1, 0.8293413173652695: 0.1, 0.8299625468164795: 0.1, 0.8290854572713643: 0.1, 0.8277153558052435: 0.1}]","[{0.3575712143928035: 0.2, 0.3565543071161048: 0.1, 0.3573033707865168: 0.1, 0.3562874251497006: 0.2, 0.3560209424083769: 0.1, 0.3565543071161049: 0.2, 0.3568215892053973: 0.1}]","[{0.8125937031484256: 0.2, 0.8119850187265918: 0.3, 0.8113772455089822: 0.1, 0.8107703814510097: 0.1, 0.811377245508982: 0.1, 0.8112359550561798: 0.1, 0.8118440779610194: 0.1}]","[{0.6971514242878559: 0.2, 0.6966292134831461: 0.1, 0.696629213483146: 0.1, 0.6968562874251497: 0.1, 0.6963350785340313: 0.1, 0.6976047904191618: 0.1, 0.6981273408239701: 0.2, 0.6986506746626686: 0.1}]","[{0.3703148425787106: 0.3, 0.3707865168539326: 0.1, 0.3700374531835206: 0.3, 0.3697604790419162: 0.2, 0.3694839192221391: 0.1}]","[{0.8410794602698649: 0.2, 0.8411985018726592: 0.1, 0.8411985018726591: 0.1, 0.840568862275449: 0.1, 0.8391922213911742: 0.1, 0.8390718562874252: 0.1, 0.8389513108614234: 0.1, 0.8403298350824586: 0.1, 0.8397003745318352: 0.1}]"
1806,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6576779026217228: 0.1, 0.6574212893553224: 0.1, 0.6569288389513108: 0.1, 0.6561797752808989: 0.1, 0.656671664167916: 0.1, 0.6559220389805098: 0.1, 0.6556639159789948: 0.1, 0.6546546546546547: 0.1, 0.653903903903904: 0.1, 0.6543951915852743: 0.1}]","[{0.7243445692883895: 0.1, 0.7256371814092953: 0.1, 0.7258426966292134: 0.1, 0.7258426966292135: 0.1, 0.7263868065967016: 0.1, 0.727136431784108: 0.1, 0.7284321080270066: 0.1, 0.7297297297297296: 0.1, 0.7297297297297298: 0.1, 0.7302779864763336: 0.1}]","[{0.8898876404494382: 0.1, 0.8913043478260869: 0.1, 0.8906367041198502: 0.1, 0.8921348314606741: 0.1, 0.8928035982008995: 0.1, 0.8928035982008996: 0.1, 0.8927231807951987: 0.1, 0.8933933933933934: 0.1, 0.8948948948948949: 0.1, 0.8955672426746808: 0.1}]","[{0.6456928838951311: 0.1, 0.6469265367316341: 0.1, 0.6464419475655431: 0.2, 0.6476761619190404: 0.1, 0.6484257871064468: 0.1, 0.6481620405101275: 0.1, 0.6493993993993994: 0.1, 0.6486486486486487: 0.1, 0.6491359879789632: 0.1}]","[{0.8277153558052435: 0.2, 0.828335832083958: 0.1, 0.8269662921348315: 0.1, 0.8268365817091454: 0.1, 0.8275862068965518: 0.1, 0.8282070517629407: 0.1, 0.8288288288288288: 0.2, 0.8294515401953418: 0.1}]","[{0.3565543071161049: 0.3, 0.3568215892053973: 0.2, 0.3575712143928036: 0.1, 0.3578394598649662: 0.1, 0.3581081081081081: 0.1, 0.3573573573573574: 0.1, 0.3568745304282494: 0.1}]","[{0.8119850187265918: 0.3, 0.8125937031484258: 0.1, 0.8118440779610194: 0.1, 0.8118440779610197: 0.1, 0.8124531132783195: 0.1, 0.8130630630630631: 0.2, 0.8136739293764088: 0.1}]","[{0.6981273408239701: 0.1, 0.6979010494752623: 0.1, 0.697378277153558: 0.2, 0.697151424287856: 0.1, 0.6971514242878561: 0.1, 0.6976744186046511: 0.1, 0.6974474474474475: 0.1, 0.6981981981981982: 0.1, 0.6987227648384673: 0.1}]","[{0.3700374531835206: 0.3, 0.3703148425787106: 0.1, 0.3695652173913044: 0.2, 0.3698424606151537: 0.1, 0.3708708708708709: 0.1, 0.370870870870871: 0.1, 0.371900826446281: 0.1}]","[{0.8397003745318352: 0.1, 0.8403298350824587: 0.1, 0.8389513108614232: 0.1, 0.8382022471910113: 0.1, 0.838830584707646: 0.1, 0.8395802098950526: 0.1, 0.8394598649662414: 0.1, 0.8408408408408409: 0.1, 0.84009009009009: 0.1, 0.8414725770097671: 0.1}]"
1807,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6543951915852743: 0.1, 0.6536438767843726: 0.1, 0.6533834586466165: 0.1, 0.6526315789473685: 0.1, 0.6521412471825696: 0.1, 0.6528925619834711: 0.1, 0.6516516516516517: 0.1, 0.6511627906976745: 0.1, 0.6504126031507877: 0.1, 0.6509009009009009: 0.1}]","[{0.7317806160781367: 0.1, 0.7317806160781368: 0.1, 0.731578947368421: 0.1, 0.7315789473684211: 0.1, 0.7302779864763336: 0.2, 0.728978978978979: 0.2, 0.7284321080270068: 0.1, 0.7284321080270066: 0.1}]","[{0.8963185574755823: 0.2, 0.8962406015037594: 0.2, 0.8955672426746807: 0.1, 0.8948159278737791: 0.1, 0.8941441441441442: 0.1, 0.8934733683420855: 0.2, 0.8948948948948949: 0.1}]","[{0.6491359879789632: 0.3, 0.6483846731780616: 0.1, 0.6488721804511278: 0.2, 0.6486486486486487: 0.1, 0.6474118529632408: 0.1, 0.6481620405101275: 0.1, 0.6478978978978979: 0.1}]","[{0.8294515401953418: 0.1, 0.8287002253944403: 0.1, 0.8278195488721805: 0.2, 0.8271975957926372: 0.1, 0.8279489105935387: 0.1, 0.8273273273273274: 0.1, 0.8282070517629407: 0.2, 0.8295795795795795: 0.1}]","[{0.3568745304282494: 0.2, 0.3571428571428572: 0.1, 0.3578947368421052: 0.1, 0.357625845229151: 0.1, 0.3583771600300526: 0.1, 0.3588588588588589: 0.1, 0.3578394598649662: 0.2, 0.358108108108108: 0.1}]","[{0.8136739293764087: 0.1, 0.8136739293764088: 0.1, 0.8150375939849624: 0.1, 0.8157894736842106: 0.1, 0.8151765589782118: 0.1, 0.815176558978212: 0.1, 0.8145645645645647: 0.1, 0.8147036759189799: 0.1, 0.8147036759189797: 0.1, 0.8145645645645645: 0.1}]","[{0.6979714500375657: 0.2, 0.6972201352366643: 0.2, 0.6977443609022557: 0.2, 0.6966966966966968: 0.1, 0.6961740435108777: 0.1, 0.695423855963991: 0.1, 0.6959459459459458: 0.1}]","[{0.3711495116453794: 0.2, 0.3714285714285715: 0.1, 0.3721804511278196: 0.1, 0.371900826446281: 0.2, 0.3716216216216217: 0.1, 0.3713428357089272: 0.2, 0.3716216216216216: 0.1}]","[{0.8414725770097671: 0.1, 0.8407212622088656: 0.1, 0.8413533834586466: 0.1, 0.8406015037593985: 0.1, 0.8407212622088654: 0.1, 0.839969947407964: 0.1, 0.8393393393393394: 0.1, 0.837959489872468: 0.1, 0.8379594898724682: 0.1, 0.8393393393393391: 0.1}]"
1808,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6504126031507877: 0.2, 0.6511627906976745: 0.2, 0.6524024024024024: 0.4, 0.6531531531531531: 0.1, 0.6528925619834711: 0.1}]","[{0.72768192048012: 0.2, 0.7284321080270069: 0.1, 0.7284321080270068: 0.1, 0.7297297297297298: 0.1, 0.728978978978979: 0.2, 0.7282282282282282: 0.2, 0.7302779864763336: 0.1}]","[{0.8942235558889723: 0.3, 0.894973743435859: 0.1, 0.8963963963963963: 0.1, 0.8948948948948949: 0.2, 0.8956456456456456: 0.1, 0.8955672426746806: 0.1, 0.8941441441441441: 0.1}]","[{0.6474118529632408: 0.4, 0.6478978978978979: 0.3, 0.6471471471471472: 0.1, 0.6468820435762584: 0.1, 0.6463963963963963: 0.1}]","[{0.8297074268567141: 0.1, 0.8289572393098275: 0.1, 0.8297074268567142: 0.1, 0.8303303303303303: 0.2, 0.8303303303303302: 0.1, 0.8310810810810809: 0.1, 0.8312078019504876: 0.1, 0.8310810810810811: 0.1, 0.8317054845980466: 0.1}]","[{0.3585896474118529: 0.4, 0.3588588588588589: 0.2, 0.3596096096096096: 0.3, 0.3598797896318557: 0.1}]","[{0.8139534883720929: 0.1, 0.8132033008252062: 0.1, 0.8124531132783195: 0.1, 0.8130630630630631: 0.4, 0.8124531132783196: 0.1, 0.8144252441773103: 0.1, 0.8138138138138138: 0.1}]","[{0.6946736684171042: 0.1, 0.6939234808702175: 0.2, 0.6936936936936937: 0.1, 0.6929429429429429: 0.2, 0.6916729182295573: 0.1, 0.6921921921921923: 0.1, 0.6927122464312547: 0.1, 0.6921921921921922: 0.1}]","[{0.3713428357089272: 0.3, 0.3716216216216216: 0.3, 0.3705926481620405: 0.1, 0.3708708708708709: 0.1, 0.3711495116453794: 0.1, 0.3701201201201201: 0.1}]","[{0.837959489872468: 0.2, 0.8372093023255812: 0.2, 0.8385885885885886: 0.1, 0.8385885885885885: 0.2, 0.8393393393393395: 0.1, 0.8407212622088656: 0.1, 0.8400900900900901: 0.1}]"
1809,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6524024024024024: 0.2, 0.6519129782445612: 0.1, 0.6531531531531531: 0.1, 0.6539039039039038: 0.1, 0.6558978211870774: 0.1, 0.657142857142857: 0.2, 0.6576373212942062: 0.1, 0.6583897667419112: 0.1}]","[{0.728978978978979: 0.1, 0.7269317329332333: 0.1, 0.7267267267267268: 0.2, 0.7259759759759761: 0.1, 0.7272727272727273: 0.1, 0.7278195488721805: 0.1, 0.7285714285714285: 0.1, 0.729119638826185: 0.1, 0.7291196388261851: 0.1}]","[{0.8941441441441442: 0.1, 0.8934733683420856: 0.1, 0.8933933933933934: 0.1, 0.894144144144144: 0.1, 0.8948948948948949: 0.1, 0.8955672426746806: 0.1, 0.8954887218045113: 0.1, 0.8954887218045112: 0.1, 0.8969149736644093: 0.1, 0.8961625282167043: 0.1}]","[{0.6456456456456456: 0.2, 0.6444111027756939: 0.1, 0.6463963963963963: 0.2, 0.6461307287753568: 0.1, 0.6473684210526316: 0.1, 0.6466165413533834: 0.1, 0.6471030850263356: 0.2}]","[{0.8303303303303303: 0.1, 0.8297074268567142: 0.1, 0.8310810810810811: 0.1, 0.8318318318318318: 0.2, 0.832456799398948: 0.1, 0.8345864661654137: 0.1, 0.8345864661654134: 0.1, 0.8344620015048909: 0.2}]","[{0.3596096096096096: 0.3, 0.3593398349587396: 0.1, 0.3588588588588589: 0.1, 0.3591284748309541: 0.1, 0.3593984962406015: 0.1, 0.3586466165413533: 0.1, 0.3589164785553047: 0.1, 0.3589164785553048: 0.1}]","[{0.8138138138138138: 0.4, 0.8132033008252063: 0.1, 0.8159278737791134: 0.1, 0.8157894736842106: 0.1, 0.8157894736842104: 0.1, 0.8148984198645598: 0.1, 0.8148984198645599: 0.1}]","[{0.692942942942943: 0.2, 0.6916729182295573: 0.1, 0.6936936936936937: 0.2, 0.6934635612321562: 0.1, 0.6939849624060151: 0.1, 0.6947368421052631: 0.1, 0.6952595936794582: 0.1, 0.6945071482317533: 0.1}]","[{0.3693693693693693: 0.2, 0.3690922730682671: 0.1, 0.3686186186186186: 0.1, 0.3701201201201202: 0.1, 0.3703981968444778: 0.1, 0.3706766917293234: 0.1, 0.3714285714285714: 0.1, 0.3717080511662904: 0.1, 0.3717080511662905: 0.1}]","[{0.8408408408408409: 0.2, 0.8402100525131282: 0.1, 0.8415915915915917: 0.1, 0.8415915915915916: 0.1, 0.8422238918106687: 0.1, 0.8428571428571431: 0.1, 0.8421052631578947: 0.1, 0.8434913468773514: 0.1, 0.8434913468773516: 0.1}]"
1810,[{0.0: 1.0}],[{1.0: 1.0}],"[{0.6588855421686747: 0.1, 0.6578749058025622: 0.1, 0.6573795180722891: 0.1, 0.6573795180722892: 0.2, 0.6566265060240964: 0.1, 0.6581325301204819: 0.1, 0.6593820648078372: 0.1, 0.6588855421686748: 0.1, 0.6583897667419112: 0.1}]","[{0.7296686746987951: 0.1, 0.7302185380557649: 0.1, 0.7289156626506024: 0.1, 0.7274096385542168: 0.2, 0.7266566265060241: 0.1, 0.7274096385542169: 0.1, 0.7281626506024096: 0.1, 0.7279577995478523: 0.1, 0.72686230248307: 0.1}]","[{0.8968373493975903: 0.1, 0.8982667671439337: 0.1, 0.8975903614457831: 0.1, 0.8975903614457832: 0.3, 0.8983433734939759: 0.2, 0.8990203466465712: 0.1, 0.8969149736644093: 0.1}]","[{0.6475903614457831: 0.2, 0.6473247927656368: 0.2, 0.6468373493975904: 0.4, 0.6460843373493976: 0.1, 0.6463506395786306: 0.1}]","[{0.8350903614457831: 0.1, 0.8349660889223813: 0.1, 0.8343373493975903: 0.1, 0.8343373493975904: 0.2, 0.8335843373493976: 0.2, 0.8334589299171062: 0.1, 0.832831325301205: 0.1, 0.8314522197140708: 0.1}]","[{0.3591867469879518: 0.1, 0.359457422758101: 0.1, 0.3591867469879517: 0.1, 0.3599397590361446: 0.5, 0.3602110022607385: 0.1, 0.3596689240030098: 0.1}]","[{0.815512048192771: 0.1, 0.8168801808590807: 0.2, 0.8162650602409638: 0.1, 0.816265060240964: 0.4, 0.8162650602409639: 0.1, 0.8156508653122649: 0.1}]","[{0.6957831325301205: 0.2, 0.6955538809344386: 0.2, 0.6965361445783134: 0.2, 0.6957831325301206: 0.1, 0.6950301204819277: 0.1, 0.694277108433735: 0.1, 0.6945071482317533: 0.1}]","[{0.3712349397590361: 0.1, 0.3715146948003014: 0.1, 0.3704819277108433: 0.1, 0.3704819277108434: 0.2, 0.3712349397590362: 0.2, 0.3715146948003015: 0.1, 0.371987951807229: 0.1, 0.3717080511662906: 0.1}]","[{0.8441265060240963: 0.1, 0.8440090429540317: 0.1, 0.8426204819277109: 0.1, 0.842620481927711: 0.1, 0.8418674698795182: 0.2, 0.8411144578313254: 0.1, 0.841867469879518: 0.1, 0.8417483044461191: 0.1, 0.8419864559819414: 0.1}]"
