,0,1,2,3,4,5,6,7,8,9,10,11
236,0.0,1.0,0.8353,0.916,1.051,0.5325,0.8424,0.3999,0.8111,0.548,0.4115,0.5699
237,0.0,1.0,0.8386,0.922,1.0545,0.5298,0.8481,0.3993,0.8154,0.5483,0.415,0.5713
238,0.0,1.0,0.8438,0.9315,1.0627,0.5297,0.8526,0.4031,0.8144,0.5527,0.4186,0.5699
239,0.0,1.0,0.8483,0.9332,1.0642,0.5302,0.8574,0.4068,0.8148,0.5533,0.4163,0.5705
240,0.0,1.0,0.8501,0.934,1.0669,0.5302,0.8619,0.4081,0.8152,0.5546,0.4151,0.5695
241,0.0,1.0,0.858,0.936,1.0754,0.5311,0.8667,0.4135,0.8185,0.5561,0.4172,0.5716
242,0.0,1.0,0.8611,0.9338,1.0756,0.5287,0.8677,0.4137,0.8213,0.5514,0.4197,0.5715
243,0.0,1.0,0.864,0.936,1.0736,0.5303,0.8649,0.4172,0.8243,0.5531,0.4176,0.5693
244,0.0,1.0,0.866,0.9378,1.0762,0.5311,0.8697,0.4208,0.8257,0.5531,0.42,0.5701
245,0.0,1.0,0.862,0.9334,1.0748,0.5226,0.8657,0.4194,0.8253,0.5484,0.4216,0.5707
246,0.0,1.0,0.8583,0.9274,1.0751,0.522,0.862,0.4206,0.8212,0.5444,0.422,0.5734
247,0.0,1.0,0.8693,0.9305,1.0794,0.5229,0.8638,0.4204,0.8236,0.545,0.4233,0.5747
248,0.0,1.0,0.8726,0.9411,1.0845,0.522,0.8705,0.4209,0.8334,0.5477,0.4221,0.5782
249,0.0,1.0,0.871,0.9405,1.082,0.523,0.8738,0.42,0.8327,0.5495,0.4222,0.5801
250,0.0,1.0,0.8759,0.9467,1.0786,0.5227,0.8786,0.4205,0.8336,0.5507,0.4191,0.5816
251,0.0,1.0,0.8793,0.9535,1.086,0.5257,0.8843,0.4232,0.8345,0.5505,0.4206,0.5831
252,0.0,1.0,0.8841,0.9552,1.0912,0.5272,0.8833,0.4214,0.8324,0.5488,0.4184,0.5855
253,0.0,1.0,0.8806,0.9544,1.0931,0.5257,0.8831,0.4194,0.837,0.547,0.4149,0.5817
254,0.0,1.0,0.8812,0.955,1.0917,0.5239,0.8857,0.4189,0.8428,0.5461,0.4131,0.5783
255,0.0,1.0,0.8889,0.9562,1.0972,0.5266,0.8861,0.416,0.8455,0.5464,0.4145,0.5757
256,0.0,1.0,0.8967,0.956,1.0934,0.5279,0.8923,0.4125,0.8468,0.5501,0.4159,0.5759
257,0.0,1.0,0.8956,0.9564,1.0933,0.5284,0.896,0.4114,0.8449,0.5509,0.4158,0.5757
258,0.0,1.0,0.8999,0.9558,1.0956,0.5274,0.8978,0.4119,0.8427,0.5489,0.4157,0.5756
259,0.0,1.0,0.9006,0.9605,1.1064,0.5314,0.8989,0.4165,0.8484,0.5505,0.4219,0.5763
260,0.0,1.0,0.8997,0.9698,1.1073,0.5281,0.8987,0.4129,0.852,0.5496,0.4239,0.5763
261,0.0,1.0,0.9048,0.9842,1.1129,0.5276,0.9013,0.416,0.8522,0.55,0.426,0.5776
262,0.0,1.0,0.9065,0.9917,1.1156,0.5281,0.905,0.4154,0.8592,0.5528,0.4311,0.5792
263,0.0,1.0,0.9051,0.9901,1.113,0.5258,0.9043,0.4136,0.8662,0.5511,0.4351,0.5806
264,0.0,1.0,0.9036,0.9903,1.1152,0.525,0.9079,0.4159,0.8701,0.5521,0.4379,0.5805
265,0.0,1.0,0.905,0.9927,1.1146,0.5269,0.9111,0.4188,0.8776,0.553,0.4409,0.5784
266,0.0,1.0,0.912,0.9956,1.1175,0.5293,0.9144,0.4195,0.8828,0.5524,0.4427,0.5791
267,0.0,1.0,0.9143,1.0023,1.1149,0.5324,0.919,0.4207,0.8878,0.5536,0.4445,0.5807
268,0.0,1.0,0.9185,1.0066,1.1124,0.5314,0.9196,0.4199,0.8905,0.5529,0.4473,0.5803
269,0.0,1.0,0.9227,1.0126,1.1142,0.5314,0.922,0.4195,0.8931,0.5499,0.4462,0.5828
270,0.0,1.0,0.9182,1.0086,1.1131,0.5313,0.9262,0.4216,0.8867,0.5487,0.4444,0.5806
271,0.0,1.0,0.9162,1.011,1.1233,0.5316,0.9296,0.4247,0.888,0.5523,0.4449,0.5795
272,0.0,1.0,0.9147,1.0122,1.1203,0.529,0.9405,0.4244,0.8935,0.5507,0.4455,0.5798
273,0.0,1.0,0.9162,1.0094,1.1208,0.5269,0.9431,0.4247,0.8994,0.5481,0.4485,0.5819
274,0.0,1.0,0.9204,1.0103,1.124,0.5286,0.945,0.4225,0.9059,0.5462,0.4518,0.5823
275,0.0,1.0,0.9232,1.0118,1.1232,0.5279,0.952,0.4232,0.9091,0.5452,0.4492,0.5785
276,0.0,1.0,0.9255,1.0254,1.1267,0.5316,0.9565,0.4274,0.9138,0.5479,0.4492,0.5797
277,0.0,1.0,0.9241,1.0304,1.1227,0.5294,0.9556,0.4232,0.9195,0.5473,0.4476,0.5776
278,0.0,1.0,0.9275,1.0332,1.125,0.5293,0.9606,0.4254,0.9199,0.5497,0.4451,0.575
279,0.0,1.0,0.9336,1.0359,1.1273,0.5285,0.9707,0.4256,0.9242,0.5533,0.4458,0.5733
280,0.0,1.0,0.9332,1.0427,1.1279,0.5282,0.9728,0.425,0.9284,0.5524,0.4487,0.5709
281,0.0,1.0,0.9334,1.0435,1.1336,0.5265,0.9739,0.4257,0.9301,0.5492,0.4516,0.5685
282,0.0,1.0,0.9364,1.0461,1.1393,0.5245,0.9771,0.4268,0.9315,0.5506,0.4506,0.5693
283,0.0,1.0,0.9405,1.0525,1.1411,0.5236,0.9793,0.4254,0.9348,0.5514,0.4543,0.5717
284,0.0,1.0,0.9435,1.0552,1.1451,0.5253,0.984,0.4317,0.941,0.5512,0.4574,0.5752
285,0.0,1.0,0.9421,1.0576,1.146,0.5271,0.9893,0.4351,0.9433,0.5502,0.4593,0.5777
286,0.0,1.0,0.946,1.0583,1.1438,0.5304,0.9974,0.4356,0.9484,0.5526,0.46,0.5802
287,0.0,1.0,0.9517,1.062,1.1439,0.5312,0.9966,0.4365,0.9505,0.5541,0.4633,0.5814
288,0.0,1.0,0.9523,1.0615,1.1428,0.5298,0.9991,0.4354,0.9517,0.5533,0.4683,0.5822
289,0.0,1.0,0.9571,1.0622,1.1436,0.5305,0.9998,0.4369,0.9551,0.5533,0.4744,0.5821
290,0.0,1.0,0.9582,1.0661,1.1397,0.5318,0.9993,0.4385,0.959,0.5503,0.4753,0.5813
291,0.0,1.0,0.954,1.0697,1.1393,0.5312,1.005,0.4394,0.9587,0.5487,0.4738,0.5791
292,0.0,1.0,0.9527,1.0741,1.1364,0.5284,1.003,0.4407,0.956,0.547,0.4695,0.5782
293,0.0,1.0,0.948,1.0757,1.1413,0.5265,0.9991,0.4371,0.9569,0.5493,0.4692,0.5781
294,0.0,1.0,0.9539,1.081,1.1524,0.5271,0.9987,0.4389,0.9619,0.5525,0.4704,0.581
295,0.0,1.0,0.9563,1.0849,1.1605,0.5329,0.9988,0.4413,0.9646,0.5525,0.4733,0.5833
296,0.0,1.0,0.9599,1.0828,1.1598,0.533,0.9994,0.4445,0.9622,0.5527,0.4767,0.5829
297,0.0,1.0,0.9606,1.085,1.1636,0.5357,1.0077,0.4468,0.9605,0.5543,0.4786,0.5841
298,0.0,1.0,0.958,1.0817,1.1641,0.5362,1.0119,0.4475,0.9574,0.5569,0.4792,0.5864
299,0.0,1.0,0.9612,1.0798,1.1635,0.5339,1.0186,0.4507,0.9578,0.5535,0.4798,0.59
300,0.0,1.0,0.9626,1.0836,1.1668,0.5318,1.0211,0.4532,0.9566,0.5498,0.4828,0.5931
301,0.0,1.0,0.9643,1.082,1.1743,0.5316,1.0213,0.4544,0.9512,0.5498,0.4804,0.5947
302,0.0,1.0,0.967,1.0805,1.1772,0.5301,1.0243,0.4542,0.9496,0.5507,0.4821,0.595
303,0.0,1.0,0.9643,1.0748,1.1736,0.528,1.0265,0.4504,0.9504,0.5474,0.4818,0.5914
304,0.0,1.0,0.9612,1.0745,1.1724,0.5238,1.0306,0.4477,0.9507,0.5465,0.4816,0.5889
305,0.0,1.0,0.9648,1.08,1.169,0.5225,1.036,0.4485,0.9518,0.5441,0.4833,0.5841
306,0.0,1.0,0.9715,1.0805,1.1718,0.5226,1.038,0.4481,0.9547,0.5419,0.4828,0.581
307,0.0,1.0,0.9722,1.0786,1.1693,0.5236,1.0367,0.4436,0.9522,0.5391,0.4827,0.5798
308,0.0,1.0,0.9744,1.0797,1.1726,0.5225,1.0391,0.4427,0.9542,0.5391,0.4855,0.5821
309,0.0,1.0,0.9784,1.0851,1.1746,0.523,1.042,0.4474,0.9535,0.538,0.4922,0.5793
310,0.0,1.0,0.9845,1.0877,1.171,0.5226,1.0428,0.4525,0.956,0.5359,0.4934,0.5779
311,0.0,1.0,0.9899,1.0831,1.1738,0.5199,1.0466,0.4539,0.9578,0.5338,0.4928,0.5778
312,0.0,1.0,0.9929,1.0805,1.1726,0.5188,1.0482,0.4509,0.958,0.5317,0.4882,0.573
313,0.0,1.0,0.9959,1.082,1.1708,0.5187,1.0491,0.4494,0.9584,0.5304,0.488,0.5697
314,0.0,1.0,0.993,1.0902,1.1727,0.5188,1.0486,0.4531,0.9558,0.5305,0.4874,0.5675
315,0.0,1.0,0.9938,1.0916,1.1696,0.5193,1.0474,0.4551,0.9524,0.5311,0.4917,0.5647
316,0.0,1.0,0.989,1.087,1.1617,0.5202,1.0416,0.4543,0.9463,0.5265,0.4899,0.5627
317,0.0,1.0,0.9895,1.0956,1.1619,0.5205,1.0418,0.457,0.9475,0.5308,0.4934,0.5628
318,0.0,1.0,0.9923,1.1018,1.1639,0.5212,1.0453,0.459,0.952,0.5364,0.4945,0.5635
319,0.0,1.0,0.9932,1.105,1.1677,0.5233,1.045,0.4593,0.9545,0.5402,0.4952,0.5654
320,0.0,1.0,0.9902,1.1047,1.1659,0.5238,1.0432,0.4589,0.9535,0.5415,0.4947,0.5655
321,0.0,1.0,0.9905,1.1018,1.1634,0.5225,1.0414,0.4593,0.9533,0.5423,0.4939,0.5675
322,0.0,1.0,0.9916,1.1011,1.1683,0.5225,1.0485,0.4612,0.9574,0.5427,0.4952,0.5709
323,0.0,1.0,0.9906,1.0985,1.1645,0.5189,1.0504,0.4599,0.959,0.5388,0.4932,0.5721
324,0.0,1.0,0.9834,1.0929,1.1599,0.5155,1.0501,0.4614,0.9577,0.5358,0.4921,0.5704
325,0.0,1.0,0.9796,1.0878,1.1595,0.514,1.0485,0.4633,0.9562,0.5362,0.4908,0.5734
326,0.0,1.0,0.9764,1.085,1.1603,0.5148,1.0444,0.4653,0.9538,0.5368,0.487,0.5742
327,0.0,1.0,0.978,1.0892,1.1674,0.5152,1.045,0.4688,0.9572,0.5402,0.4856,0.575
328,0.0,1.0,0.9831,1.0895,1.1704,0.5159,1.0434,0.4696,0.9583,0.5408,0.4853,0.5765
329,0.0,1.0,0.9837,1.0846,1.1669,0.5139,1.0407,0.4673,0.9614,0.5445,0.4843,0.5761
330,0.0,1.0,0.985,1.0793,1.165,0.5174,1.0344,0.465,0.9608,0.5434,0.4849,0.5732
331,0.0,1.0,0.9853,1.0796,1.1657,0.5207,1.0343,0.4652,0.9617,0.5403,0.4853,0.5755
332,0.0,1.0,0.9872,1.0822,1.1699,0.5236,1.0377,0.467,0.9627,0.543,0.4855,0.5769
333,0.0,1.0,0.9881,1.0831,1.1702,0.5265,1.0404,0.4685,0.9635,0.5432,0.4848,0.5798
334,0.0,1.0,0.9866,1.083,1.171,0.5238,1.0415,0.4682,0.965,0.5398,0.4841,0.5801
335,0.0,1.0,0.9911,1.085,1.1735,0.5215,1.0407,0.4713,0.968,0.5413,0.4837,0.5796
336,0.0,1.0,0.9907,1.0863,1.1731,0.5219,1.0418,0.4732,0.97,0.5468,0.483,0.5795
337,0.0,1.0,0.9905,1.084,1.172,0.5217,1.046,0.4748,0.9738,0.5472,0.4832,0.5797
338,0.0,1.0,0.988,1.0798,1.1687,0.5195,1.0463,0.4744,0.9736,0.5473,0.4802,0.5801
339,0.0,1.0,0.9871,1.0768,1.1652,0.5182,1.0424,0.4753,0.9691,0.5451,0.4794,0.5815
340,0.0,1.0,0.9861,1.0779,1.1685,0.5196,1.0451,0.4762,0.9719,0.539,0.4785,0.5871
341,0.0,1.0,0.9858,1.0783,1.1738,0.5193,1.0466,0.4756,0.9724,0.5344,0.4782,0.5883
342,0.0,1.0,0.9871,1.0799,1.174,0.5165,1.045,0.4761,0.9746,0.5349,0.4766,0.5879
343,0.0,1.0,0.9871,1.0796,1.1731,0.5117,1.0459,0.4765,0.9742,0.5332,0.4765,0.5862
344,0.0,1.0,0.9895,1.0768,1.1738,0.5091,1.0428,0.4777,0.9728,0.5341,0.4769,0.5846
345,0.0,1.0,0.992,1.0771,1.1737,0.5045,1.0371,0.4767,0.9724,0.5331,0.475,0.5881
346,0.0,1.0,0.9981,1.084,1.1772,0.5065,1.0381,0.4776,0.975,0.5331,0.4776,0.5913
347,0.0,1.0,1.002,1.0885,1.1758,0.5081,1.036,0.479,0.9772,0.5329,0.4808,0.5927
348,0.0,1.0,1.0017,1.0888,1.1757,0.5093,1.0354,0.4808,0.9797,0.5382,0.482,0.5932
349,0.0,1.0,0.9987,1.0899,1.1781,0.5099,1.0373,0.4807,0.9786,0.5402,0.4838,0.5938
350,0.0,1.0,0.997,1.0901,1.1785,0.5078,1.0371,0.4806,0.9825,0.5421,0.4846,0.5943
351,0.0,1.0,0.9925,1.0875,1.1778,0.5062,1.0357,0.4807,0.9837,0.5437,0.4846,0.5932
352,0.0,1.0,0.9927,1.086,1.1799,0.5077,1.0361,0.4821,0.9825,0.5475,0.4826,0.5946
353,0.0,1.0,0.9895,1.0828,1.1749,0.5085,1.0323,0.4817,0.9783,0.5485,0.4801,0.5918
354,0.0,1.0,0.989,1.0807,1.1755,0.5079,1.0286,0.4789,0.9784,0.5523,0.4818,0.5921
355,0.0,1.0,0.9893,1.0806,1.1721,0.5088,1.0284,0.4791,0.978,0.5531,0.4802,0.5903
356,0.0,1.0,0.9894,1.0841,1.1706,0.5093,1.03,0.482,0.9757,0.5485,0.479,0.5904
357,0.0,1.0,0.985,1.085,1.1697,0.5084,1.0287,0.4829,0.9758,0.5453,0.4779,0.5915
358,0.0,1.0,0.9816,1.0854,1.1703,0.5092,1.0246,0.4817,0.9765,0.5477,0.4788,0.5916
359,0.0,1.0,0.9839,1.0861,1.1772,0.5115,1.029,0.4816,0.9765,0.5505,0.4766,0.5928
360,0.0,1.0,0.9825,1.0872,1.1794,0.513,1.0281,0.482,0.9751,0.5512,0.4769,0.5955
361,0.0,1.0,0.9833,1.0869,1.1795,0.5134,1.0269,0.481,0.9735,0.5536,0.4755,0.5982
362,0.0,1.0,0.9852,1.0888,1.1835,0.5131,1.0285,0.4831,0.9753,0.5526,0.4748,0.5997
363,0.0,1.0,0.9886,1.0905,1.1928,0.512,1.0273,0.4864,0.9799,0.5542,0.4751,0.5976
364,0.0,1.0,0.9868,1.086,1.1896,0.5092,1.028,0.487,0.9769,0.5536,0.4743,0.5982
365,0.0,1.0,0.9793,1.0787,1.181,0.5073,1.0224,0.4851,0.9732,0.5494,0.4687,0.598
366,0.0,1.0,0.978,1.0744,1.1783,0.5087,1.0206,0.4826,0.9683,0.546,0.4682,0.6001
367,0.0,1.0,0.9744,1.0729,1.175,0.5093,1.0208,0.4828,0.968,0.5492,0.4704,0.6
368,0.0,1.0,0.9739,1.072,1.1778,0.5107,1.021,0.4812,0.9691,0.5502,0.4703,0.5977
369,0.0,1.0,0.9745,1.0706,1.1773,0.5107,1.0179,0.4793,0.9692,0.5488,0.4696,0.5949
370,0.0,1.0,0.9787,1.0706,1.1801,0.5116,1.0147,0.478,0.9707,0.5506,0.4668,0.5949
371,0.0,1.0,0.9835,1.0735,1.1876,0.5122,1.0169,0.4812,0.9745,0.5529,0.4658,0.595
372,0.0,1.0,0.9834,1.0727,1.19,0.5107,1.0186,0.4823,0.9758,0.5541,0.4645,0.5964
373,0.0,1.0,0.9853,1.0722,1.1942,0.5107,1.026,0.4845,0.9768,0.5517,0.4657,0.5962
374,0.0,1.0,0.9871,1.0725,1.1984,0.5115,1.0336,0.4877,0.977,0.55,0.4656,0.6
375,0.0,1.0,0.9875,1.0727,1.1972,0.5094,1.0309,0.4868,0.9752,0.5467,0.4636,0.6007
376,0.0,1.0,0.9912,1.0739,1.2006,0.5104,1.0329,0.4895,0.9763,0.5473,0.4667,0.6001
377,0.0,1.0,0.9924,1.0744,1.2035,0.5113,1.0356,0.4898,0.9791,0.5499,0.4703,0.5986
378,0.0,1.0,0.9926,1.0743,1.2042,0.5128,1.0373,0.4914,0.9791,0.5522,0.4714,0.6015
379,0.0,1.0,0.9939,1.0795,1.2024,0.5131,1.04,0.4903,0.9789,0.5541,0.4714,0.6021
380,0.0,1.0,0.9916,1.0804,1.202,0.5151,1.0382,0.4908,0.9773,0.5541,0.4693,0.6018
381,0.0,1.0,0.9935,1.0815,1.2009,0.5154,1.0361,0.4925,0.9765,0.5542,0.4713,0.601
382,0.0,1.0,0.9934,1.0794,1.1948,0.5132,1.032,0.4935,0.9754,0.55,0.4714,0.5976
383,0.0,1.0,0.995,1.0788,1.1958,0.5138,1.0302,0.4933,0.9799,0.5518,0.4724,0.5958
384,0.0,1.0,0.9965,1.0765,1.1929,0.5119,1.0279,0.492,0.9794,0.5501,0.4717,0.597
385,0.0,1.0,1.0008,1.0796,1.1941,0.5135,1.0286,0.4932,0.9761,0.5506,0.4713,0.5985
386,0.0,1.0,1.0003,1.0759,1.1927,0.5097,1.028,0.4929,0.9727,0.5485,0.4698,0.5971
387,0.0,1.0,0.9968,1.0747,1.1869,0.506,1.0217,0.493,0.9704,0.5445,0.4694,0.5969
388,0.0,1.0,0.9946,1.073,1.1837,0.5024,1.0148,0.4942,0.9669,0.5409,0.4696,0.5968
389,0.0,1.0,0.9961,1.0737,1.1822,0.4997,1.014,0.4936,0.9665,0.54,0.4656,0.5938
390,0.0,1.0,0.9973,1.0749,1.1806,0.5015,1.0144,0.4944,0.9646,0.5383,0.4642,0.5909
391,0.0,1.0,1.0005,1.0757,1.1839,0.4987,1.0169,0.497,0.9655,0.5379,0.465,0.5906
392,0.0,1.0,0.9974,1.0743,1.181,0.4951,1.0117,0.497,0.9624,0.5357,0.4613,0.5932
393,0.0,1.0,0.9974,1.0755,1.1815,0.4961,1.0158,0.498,0.9617,0.538,0.4644,0.5922
394,0.0,1.0,0.9991,1.0791,1.1824,0.4993,1.0171,0.4987,0.9632,0.541,0.4694,0.5909
395,0.0,1.0,1.0008,1.0767,1.183,0.5018,1.0118,0.4994,0.9621,0.5417,0.4705,0.5889
396,0.0,1.0,0.9986,1.0732,1.1859,0.5005,1.0112,0.4996,0.9611,0.541,0.4701,0.5892
397,0.0,1.0,0.9955,1.0743,1.1872,0.5016,1.0112,0.5006,0.9589,0.5384,0.4687,0.5922
398,0.0,1.0,0.993,1.0773,1.186,0.5003,1.0123,0.4995,0.9559,0.5377,0.468,0.5924
399,0.0,1.0,0.9944,1.0756,1.1863,0.5001,1.012,0.4977,0.9561,0.5399,0.4693,0.593
400,0.0,1.0,0.9935,1.0719,1.1838,0.4975,1.0129,0.4961,0.9562,0.5412,0.4665,0.5908
401,0.0,1.0,0.9928,1.0719,1.1849,0.4984,1.0135,0.4944,0.9559,0.5371,0.4667,0.5913
402,0.0,1.0,0.9926,1.0665,1.1794,0.499,1.0092,0.4905,0.9552,0.5367,0.4692,0.5908
403,0.0,1.0,0.9918,1.0622,1.1792,0.4975,1.0109,0.4905,0.9547,0.5355,0.4689,0.5937
404,0.0,1.0,0.993,1.0649,1.1789,0.4947,1.0122,0.4919,0.9551,0.5364,0.4683,0.5957
405,0.0,1.0,0.9891,1.0638,1.1783,0.4928,1.0098,0.4899,0.9511,0.5363,0.4668,0.5959
406,0.0,1.0,0.9933,1.0666,1.1774,0.4927,1.0118,0.4922,0.9535,0.5328,0.4665,0.5951
407,0.0,1.0,0.9942,1.0671,1.1757,0.492,1.0108,0.4938,0.9529,0.53,0.4663,0.5906
408,0.0,1.0,0.9888,1.0668,1.1748,0.4911,1.0074,0.4937,0.9483,0.5322,0.4669,0.5906
409,0.0,1.0,0.9866,1.0653,1.1689,0.4892,1.0038,0.4946,0.947,0.5288,0.4666,0.5886
410,0.0,1.0,0.989,1.07,1.1725,0.49,1.0078,0.4977,0.9522,0.5244,0.47,0.5923
411,0.0,1.0,0.9909,1.0719,1.1722,0.4941,1.0081,0.4985,0.9556,0.5218,0.472,0.5933
412,0.0,1.0,0.9937,1.0767,1.173,0.4977,1.0103,0.4991,0.9602,0.5234,0.4718,0.5959
413,0.0,1.0,0.9921,1.0767,1.17,0.4992,1.0119,0.4974,0.9614,0.5256,0.4713,0.5965
414,0.0,1.0,0.993,1.0804,1.1689,0.4996,1.017,0.4975,0.9602,0.525,0.4735,0.5992
415,0.0,1.0,0.9902,1.0848,1.1704,0.5012,1.021,0.497,0.9612,0.5234,0.4734,0.5992
416,0.0,1.0,0.9867,1.0779,1.1681,0.5005,1.0206,0.4977,0.9561,0.5187,0.4702,0.5961
417,0.0,1.0,0.9863,1.0757,1.1718,0.4976,1.0186,0.4959,0.9546,0.5156,0.4696,0.596
418,0.0,1.0,0.9925,1.0756,1.1754,0.4974,1.0195,0.4958,0.9587,0.5136,0.4692,0.5992
419,0.0,1.0,0.9913,1.0758,1.1749,0.4973,1.0148,0.4949,0.9602,0.5143,0.4685,0.5949
420,0.0,1.0,0.9867,1.0759,1.1736,0.4967,1.0107,0.4935,0.9578,0.5143,0.4655,0.5933
421,0.0,1.0,0.9839,1.0749,1.173,0.4962,1.0106,0.4943,0.9563,0.5108,0.4634,0.5945
422,0.0,1.0,0.981,1.0723,1.1688,0.4947,1.007,0.4946,0.9553,0.5087,0.4608,0.5891
423,0.0,1.0,0.9807,1.0711,1.1719,0.4949,1.0041,0.4935,0.956,0.5095,0.4604,0.5869
424,0.0,1.0,0.9796,1.0659,1.1719,0.4962,1.0042,0.4939,0.9577,0.511,0.4587,0.5875
425,0.0,1.0,0.9782,1.0658,1.1711,0.4938,1.0094,0.4929,0.9557,0.5107,0.4601,0.5908
426,0.0,1.0,0.9792,1.0704,1.1714,0.4911,1.0131,0.4951,0.9527,0.5095,0.4601,0.591
427,0.0,1.0,0.9797,1.0703,1.1677,0.4923,1.0123,0.4943,0.9512,0.5099,0.4591,0.5927
428,0.0,1.0,0.9781,1.0727,1.1675,0.4938,1.014,0.4949,0.952,0.5135,0.4598,0.5908
429,0.0,1.0,0.9815,1.0783,1.1696,0.4974,1.0196,0.4959,0.9562,0.5186,0.4618,0.5928
430,0.0,1.0,0.9852,1.0804,1.1717,0.4993,1.0235,0.495,0.9638,0.5234,0.4637,0.5964
431,0.0,1.0,0.9888,1.0871,1.1714,0.4986,1.0257,0.4937,0.9665,0.5248,0.4637,0.5972
432,0.0,1.0,0.9945,1.0849,1.1731,0.4968,1.0275,0.4926,0.9676,0.5263,0.4623,0.5966
433,0.0,1.0,0.9912,1.0826,1.1687,0.4954,1.026,0.4916,0.9646,0.5241,0.4624,0.5924
434,0.0,1.0,0.995,1.0852,1.1713,0.4935,1.0263,0.4937,0.9656,0.5242,0.4631,0.5934
435,0.0,1.0,0.9912,1.0826,1.1694,0.4912,1.0214,0.4925,0.9632,0.5234,0.4618,0.5948
436,0.0,1.0,0.9886,1.0811,1.1693,0.4934,1.0224,0.49,0.9626,0.5264,0.4611,0.5964
437,0.0,1.0,0.9826,1.0778,1.1689,0.491,1.0245,0.4846,0.9618,0.5257,0.4603,0.5944
438,0.0,1.0,0.9818,1.0766,1.1681,0.4916,1.0275,0.481,0.959,0.5266,0.4607,0.5939
439,0.0,1.0,0.9874,1.0787,1.1681,0.4953,1.0253,0.4808,0.964,0.5288,0.4643,0.5976
440,0.0,1.0,0.9882,1.0787,1.1676,0.4984,1.0243,0.4829,0.9665,0.5261,0.4689,0.5976
441,0.0,1.0,0.986,1.0765,1.1668,0.4993,1.0271,0.4859,0.9671,0.5239,0.4674,0.5973
442,0.0,1.0,0.9916,1.0773,1.1702,0.5003,1.032,0.4856,0.9691,0.5204,0.4655,0.5978
443,0.0,1.0,0.994,1.0764,1.1661,0.5008,1.0295,0.4846,0.9686,0.5188,0.4644,0.5983
444,0.0,1.0,0.9934,1.0781,1.1636,0.4988,1.0288,0.4857,0.9661,0.5198,0.4638,0.5978
445,0.0,1.0,0.9956,1.0807,1.1629,0.4979,1.0275,0.4868,0.9676,0.5202,0.4675,0.5985
446,0.0,1.0,0.9957,1.0829,1.1644,0.4991,1.0283,0.4883,0.9645,0.5191,0.4677,0.6006
447,0.0,1.0,0.996,1.0829,1.1685,0.4985,1.0345,0.4903,0.966,0.5213,0.4687,0.606
448,0.0,1.0,0.9946,1.0817,1.1719,0.4948,1.0335,0.491,0.9697,0.5233,0.4696,0.6119
449,0.0,1.0,0.9967,1.081,1.174,0.4928,1.0338,0.4899,0.9719,0.5223,0.4704,0.6122
450,0.0,1.0,0.9939,1.0794,1.1667,0.4889,1.0257,0.4877,0.9657,0.5197,0.4687,0.6068
451,0.0,1.0,0.9949,1.0812,1.1675,0.4886,1.0242,0.4895,0.9642,0.5164,0.4692,0.6088
452,0.0,1.0,0.9938,1.0803,1.1707,0.4876,1.0231,0.4885,0.9647,0.5166,0.4685,0.6089
453,0.0,1.0,0.992,1.0781,1.1729,0.4874,1.0228,0.4896,0.9671,0.5163,0.4668,0.6076
454,0.0,1.0,0.9914,1.0792,1.1719,0.491,1.0203,0.4885,0.9677,0.519,0.4644,0.6096
455,0.0,1.0,0.9843,1.0754,1.1654,0.4911,1.0197,0.4875,0.9648,0.5165,0.4623,0.6123
456,0.0,1.0,0.9775,1.0699,1.16,0.4902,1.0175,0.4859,0.9588,0.5132,0.463,0.6081
457,0.0,1.0,0.9773,1.0712,1.1607,0.4906,1.0183,0.4885,0.9567,0.5145,0.4628,0.6063
458,0.0,1.0,0.9811,1.076,1.1678,0.4898,1.0208,0.4921,0.9609,0.515,0.4651,0.6083
459,0.0,1.0,0.9863,1.0746,1.1676,0.4896,1.0224,0.492,0.9593,0.5132,0.4651,0.6081
460,0.0,1.0,0.983,1.0759,1.1725,0.4923,1.0226,0.4917,0.9565,0.509,0.4631,0.6099
461,0.0,1.0,0.9845,1.0762,1.1691,0.4936,1.0225,0.4921,0.9581,0.5071,0.4608,0.611
462,0.0,1.0,0.9816,1.0742,1.1664,0.4941,1.0199,0.492,0.9552,0.5087,0.4619,0.6083
463,0.0,1.0,0.9742,1.0688,1.1602,0.4937,1.0112,0.4916,0.9483,0.5084,0.457,0.6031
464,0.0,1.0,0.969,1.0695,1.1579,0.4912,1.0112,0.4911,0.9442,0.5109,0.4563,0.6022
465,0.0,1.0,0.9691,1.0658,1.1557,0.4892,1.0091,0.4928,0.9419,0.5112,0.4553,0.6001
466,0.0,1.0,0.9715,1.0663,1.1589,0.4876,1.0082,0.4924,0.9424,0.5127,0.4559,0.5988
467,0.0,1.0,0.9733,1.0684,1.1613,0.4881,1.0066,0.4903,0.9421,0.5116,0.4591,0.5979
468,0.0,1.0,0.9706,1.0687,1.1592,0.4847,1.0023,0.4897,0.9423,0.5096,0.4585,0.593
469,0.0,1.0,0.9746,1.0706,1.1573,0.4837,1.0008,0.4886,0.9426,0.5106,0.4587,0.5926
470,0.0,1.0,0.9702,1.0664,1.1549,0.4822,0.9997,0.4879,0.9427,0.5116,0.4572,0.5939
471,0.0,1.0,0.9696,1.0702,1.1563,0.4814,0.9976,0.4903,0.9448,0.5134,0.4579,0.5937
472,0.0,1.0,0.9725,1.0731,1.1592,0.4809,0.9963,0.49,0.9464,0.5166,0.461,0.596
