,1,2,3,4,5,6,7,8,9,10,11
38,803.76,2129.964,500.1798,2274.641,362.1743,1766.9325,191.3753,1896.8735,308.9653,737.45,301.3296
39,807.48,2159.6725,502.1718,2293.916,366.5152,1781.503,190.1615,1893.877,310.6375,753.648,302.9665
40,814.2,2154.577,505.0483,2320.47,373.7178,1772.581,189.9528,1897.086,315.5839,749.403,306.8719
41,820.8,2167.938,506.6798,2332.098,379.2096,1760.958,191.1643,1880.658,312.971,737.352,311.9861
42,826.68,2144.5455,509.4002,2327.104,385.2329,1790.451,195.7578,1871.397,315.6264,739.8785,310.3357
43,831.24,2150.141,511.462,2340.6335,388.4384,1814.874,200.1626,1890.3785,316.7856,743.96,315.3725
44,836.28,2155.86,512.6396,2344.3715,393.2189,1819.9545,201.3762,1919.611,323.1386,747.425,316.4484
45,837.72,2177.025,516.7057,2355.0405,401.6029,1823.437,206.2466,1922.9165,327.381,746.618,320.009
46,839.64,2191.4605,521.7523,2356.9395,402.1036,1825.5175,211.5893,1924.525,333.9248,745.5305,325.1086
47,840.72,2195.33,524.1889,2377.136,404.7226,1836.973,217.8306,1918.593,338.642,744.3875,331.664
48,844.32,2197.343,526.9402,2402.0905,411.2683,1851.1715,220.5364,1927.864,343.5538,741.946,332.9998
49,843.6,2211.638,530.287,2429.9195,413.0266,1866.465,220.0952,1933.953,349.166,731.4715,338.8741
50,844.68,2235.9385,528.9386,2455.907,417.3564,1864.983,221.3906,1941.356,354.9346,727.8325,347.248
51,851.64,2227.3935,530.3162,2488.918,421.647,1867.9305,223.2149,1958.417,356.4965,730.636,350.024
52,853.56,2232.415,534.5846,2515.157,422.8536,1893.125,225.6812,1967.456,358.4099,725.8815,352.9471
53,851.88,2227.666,536.8548,2537.5375,426.4511,1922.054,229.0705,1968.5525,360.3452,724.098,356.8525
54,852.72,2260.0635,538.8337,2547.1455,430.5383,1912.58,228.9553,1982.574,366.8401,731.5625,360.4447
55,859.56,2252.047,541.5228,2555.4,433.9058,1922.191,228.9868,1993.105,371.6737,754.622,366.6883
56,862.8,2275.635,545.8936,2557.483,439.424,1924.044,234.509,2003.4935,375.4906,761.0615,374.8866
57,869.16,2302.1875,548.7876,2574.5245,444.923,1931.346,235.2816,2021.5215,376.4332,761.6015,377.5631
58,876.48,2281.039,552.0948,2560.417,449.7218,1945.055,234.9842,2018.4605,378.2011,761.077,379.1652
59,883.08,2285.3375,549.8056,2569.395,454.6979,1970.0045,235.959,2034.3955,381.5789,764.6,376.8102
60,886.08,2287.563,552.7367,2578.862,459.9641,1962.667,235.7858,2022.4775,389.2549,762.029,382.4321
61,890.16,2304.4015,551.3651,2584.0605,461.548,1985.4275,236.9606,2003.602,393.8068,771.472,388.1098
62,895.68,2331.3805,555.1424,2612.027,468.2615,1975.3475,235.6534,1988.4095,396.6967,774.39,395.3532
63,901.44,2316.701,558.352,2634.4585,473.1659,1982.417,234.3744,2012.8405,400.0591,768.102,402.7634
64,910.2,2324.423,554.1298,2642.614,477.9461,2019.8855,237.7442,2041.1235,405.6761,768.3605,409.408
65,912.6,2311.1595,550.8454,2646.16,481.1227,2019.1275,240.0138,2093.6565,411.4001,782.5545,413.6815
66,913.32,2312.983,550.1839,2679.072,483.877,2043.5535,242.7605,2090.361,416.8392,785.455,412.5467
67,917.16,2300.925,552.3138,2718.997,487.5623,2054.056,245.5237,2104.5,422.9942,773.854,417.6746
68,921.72,2295.083,556.1658,2744.4215,488.5116,2045.4505,247.574,2119.188,427.7702,786.5345,423.2538
69,921.24,2299.6455,565.6414,2749.9015,488.073,2050.143,249.4718,2119.6195,432.7986,788.428,423.494
70,928.68,2299.644,570.0238,2777.527,490.5288,2043.87,250.9294,2122.034,434.4365,809.4995,427.6572
71,934.44,2322.473,574.2134,2803.32,492.8237,2025.3985,252.112,2127.019,438.813,829.3155,430.7768
72,938.04,2338.0645,578.9582,2817.6375,495.2851,2020.3035,254.7716,2134.8225,444.8185,846.1905,438.7213
73,941.4,2318.1975,582.9149,2844.989,497.5298,2030.6785,256.908,2166.0045,451.872,857.4585,442.5521
74,943.2,2284.902,587.9909,2875.974,498.8585,2031.81,259.5686,2187.831,451.7928,879.141,445.0961
75,945.12,2281.677,591.3616,2898.368,501.3862,2046.185,262.4598,2211.187,458.3832,901.408,447.5143
76,946.2,2287.833,594.4975,2904.0455,502.8107,2084.0055,264.8414,2208.1945,467.2336,927.67,449.918
77,948.84,2289.867,601.7543,2897.52,507.914,2089.425,267.5729,2217.123,474.0404,947.654,454.8739
78,951.72,2288.49,608.6249,2914.6425,511.3591,2102.9045,264.1024,2223.8525,477.5731,964.013,459.6808
79,953.88,2299.6455,611.1509,2921.655,516.6214,2092.9715,266.6095,2232.4765,477.2262,976.932,459.1979
80,955.56,2314.446,608.8829,2921.6245,524.1247,2105.8155,270.9968,2220.4825,473.9578,984.625,459.7199
81,958.8,2325.4895,615.9331,2901.968,526.2853,2108.561,273.7374,2218.024,476.236,988.363,462.2375
82,961.68,2340.4885,623.1686,2927.1135,532.0014,2110.086,273.8864,2232.2995,478.0511,991.332,467.8573
83,961.8,2342.384,623.054,2945.112,537.8386,2107.945,274.5938,2256.623,482.0542,1005.8825,474.8407
84,964.08,2359.586,624.3382,2963.341,543.3554,2118.566,276.691,2257.9555,484.3538,1022.3265,474.5202
85,970.44,2356.956,627.9718,2973.1855,548.3957,2120.816,277.6429,2272.8515,492.9835,1029.071,476.7772
86,971.16,2363.5605,624.4559,3018.689,550.5506,2132.5055,279.4998,2302.4585,498.3994,1046.02,479.753
87,976.56,2383.62,623.9242,3048.9015,551.2681,2151.687,283.886,2313.6335,501.073,1046.14,489.4519
88,984.0,2409.98,628.8744,3061.06,555.96,2152.5,284.6712,2328.39,501.2496,1050.42,492.1968
89,985.56,2385.466,633.6166,3083.9815,554.8703,2153.859,288.8676,2340.705,508.8446,1051.6745,492.8785
90,987.0,2390.596,643.524,3096.301,556.0758,2139.3225,290.7702,2351.939,514.0296,1055.6785,497.7442
91,990.24,2400.094,643.9531,3120.081,555.0295,2150.0585,295.0915,2358.4215,521.8565,1069.459,500.8634
92,991.32,2408.0815,643.1684,3152.8105,558.8071,2181.317,292.3403,2365.9505,528.2744,1076.8215,504.3836
93,991.8,2429.0835,646.0585,3182.025,562.8466,2208.821,290.9941,2374.948,531.6048,1086.021,511.7688
94,997.68,2448.0575,645.9978,3188.419,567.0814,2231.8935,290.724,2386.5335,538.6475,1086.64,520.3898
95,998.76,2456.1175,652.6896,3193.951,573.9874,2245.129,291.3383,2399.937,544.1244,1095.307,523.55
96,1003.44,2460.5185,649.5268,3205.5725,580.6907,2266.52,291.1982,2410.3465,546.072,1094.1675,525.6019
97,1003.44,2453.411,650.4298,3223.969,581.8949,2293.6965,293.4059,2428.325,549.0823,1094.586,532.3249
98,1001.88,2472.5565,656.532,3237.3245,585.0979,2305.5765,298.0594,2423.7145,552.4367,1104.155,537.0077
99,1008.36,2498.632,661.0808,3234.735,587.7731,2326.3705,301.3988,2419.644,553.7914,1105.4145,539.0693
100,1016.64,2516.6075,665.0858,3260.449,590.1595,2337.425,300.8238,2400.541,557.322,1114.915,542.6825
101,1021.32,2524.3625,666.8198,3272.4795,591.6506,2356.696,299.9617,2386.059,561.5218,1128.5585,542.7294
102,1028.52,2524.588,670.595,3269.8365,592.6332,2345.0255,304.0306,2404.1655,562.1891,1143.3715,546.5555
103,1028.64,2544.1695,671.0848,3292.934,591.3652,2356.443,305.1974,2434.448,565.4434,1153.3625,550.3224
104,1035.72,2540.1035,672.2858,3316.4615,592.9498,2345.474,304.2946,2449.9095,566.021,1162.5955,555.353
105,1042.56,2562.5255,677.5597,3315.341,600.0976,2334.4655,305.4701,2450.4505,568.925,1171.577,557.8739
106,1047.36,2570.396,679.3177,3328.423,604.6409,2336.4855,310.3327,2466.969,564.527,1167.37,560.4424
107,1049.52,2566.951,676.1008,3340.972,606.8324,2353.986,309.8183,2511.851,565.9012,1149.6615,565.5863
108,1054.08,2554.387,681.1465,3330.893,608.7312,2365.9705,311.7968,2535.0625,571.9438,1144.9945,571.206
109,1057.56,2561.4985,681.9146,3338.3645,610.6351,2395.814,311.0284,2535.941,574.6781,1146.1305,571.294
110,1059.36,2561.8855,684.4525,3362.585,612.6278,2411.8095,312.829,2541.14,574.8088,1159.999,572.2663
111,1065.6,2562.324,687.5251,3372.624,613.7856,2407.812,312.2208,2563.212,574.2518,1166.832,575.7437
112,1073.76,2577.919,693.8638,3379.6595,621.1702,2410.591,310.6387,2583.2875,579.2935,1165.0295,580.3673
113,1078.92,2601.9955,700.4348,3400.8455,624.8026,2426.2215,312.1315,2618.179,585.9614,1166.1325,584.2351
114,1082.52,2621.5025,703.205,3407.6825,621.6912,2429.3555,313.6061,2628.7195,588.3497,1169.5725,588.0248
115,1088.64,2630.88,701.4108,3405.629,625.5325,2459.419,313.855,2646.3025,590.0429,1181.628,588.5188
116,1096.2,2652.347,699.8141,3395.4795,628.5611,2462.796,313.842,2660.569,593.1538,1190.2905,590.4133
117,1099.56,2661.8515,701.7392,3430.169,632.7967,2486.38,319.0924,2656.812,596.5114,1199.895,588.5945
118,1100.76,2658.3355,699.0926,3453.176,633.8176,2509.274,323.5134,2693.193,599.1437,1192.49,595.1809
119,1104.72,2659.6135,702.8228,3453.1705,634.5511,2540.856,327.5495,2714.8495,605.4971,1196.3195,602.0724
120,1105.56,2685.129,703.5784,3475.604,637.687,2556.147,330.2308,2715.532,610.1586,1182.4885,609.1636
121,1107.24,2684.5955,701.9902,3482.731,639.9847,2570.181,335.1616,2726.117,613.411,1181.056,613.6324
122,1109.76,2710.589,700.4806,3478.635,645.3254,2577.4175,340.9183,2749.4305,617.6924,1164.323,616.5827
123,1113.6,2690.272,700.6771,3467.936,648.5606,2590.048,342.2093,2758.944,623.1706,1154.896,618.6048
124,1114.8,2656.011,703.6618,3471.2085,654.4991,2602.5935,345.4765,2773.994,624.3995,1155.676,621.278
125,1115.88,2677.647,707.6911,3483.8705,658.4808,2620.923,346.7039,2801.324,629.1331,1149.8215,625.2276
126,1115.28,2689.219,711.2141,3492.685,657.7921,2657.6195,348.0788,2816.082,637.1594,1150.597,631.137
127,1112.88,2715.427,710.1287,3524.12,656.7104,2684.3595,346.2169,2827.179,639.5722,1166.669,634.5642
128,1112.04,2726.3515,711.4832,3558.0645,656.6597,2697.1605,346.4004,2825.9715,641.6471,1181.5425,635.7533
129,1113.84,2727.0515,711.521,3598.1675,654.6037,2703.8465,347.7408,2837.0435,640.0124,1212.229,635.8913
130,1111.68,2728.711,714.3655,3632.4145,655.113,2731.9535,348.5117,2849.143,639.9942,1212.1945,635.9921
131,1113.12,2727.608,715.8475,3652.889,658.1879,2737.8115,346.069,2841.239,638.7083,1231.853,635.8141
132,1114.2,2752.538,720.7759,3662.004,657.1552,2755.788,348.4104,2827.2825,637.4339,1244.654,635.3168
133,1114.68,2767.6575,724.9879,3691.913,657.7727,2753.2595,347.5572,2823.856,634.8103,1258.195,633.807
134,1116.12,2763.327,729.1612,3714.8195,661.301,2785.1845,347.4481,2837.735,636.7465,1276.097,634.1794
135,1118.16,2752.537,732.9539,3729.0635,664.2989,2788.4115,345.9587,2839.1945,634.7795,1283.5545,632.6549
136,1119.12,2752.1025,737.7239,3765.839,665.5406,2789.4065,344.2414,2851.891,631.5194,1288.853,634.653
137,1119.0,2749.9425,746.5968,3791.079,663.7908,2832.0025,345.2114,2889.3515,629.3256,1294.31,634.8086
138,1119.6,2743.953,751.4755,3803.3745,664.1467,2847.516,349.3152,2899.2975,629.5511,1293.6045,631.1185
139,1118.04,2767.149,750.7639,3817.641,664.7866,2868.7045,350.9527,2899.4505,628.1149,1302.9825,631.5808
140,1117.32,2774.2125,750.7273,3824.493,667.04,2896.652,352.9614,2898.5145,624.917,1304.471,634.4143
141,1116.12,2763.792,757.2874,3830.152,669.5604,2892.611,358.7209,2882.845,623.7995,1314.2315,638.1974
142,1115.76,2763.8305,763.5145,3846.1175,668.5634,2911.204,357.2664,2887.959,624.6024,1317.5265,640.223
143,1114.92,2780.332,764.0546,3840.8995,668.5061,2891.824,359.5618,2902.044,626.0275,1314.212,639.5182
144,1108.68,2810.966,766.3196,3854.511,669.7536,2894.5785,361.2079,2931.9965,624.852,1322.101,640.041
145,1102.32,2843.5265,766.5533,3860.4165,671.864,2905.0725,366.9623,2932.171,621.488,1344.8305,638.3536
146,1100.16,2844.372,770.552,3887.6905,672.1978,2933.3015,369.6538,2899.38,618.2899,1365.115,638.2028
147,1100.88,2826.968,774.2489,3894.363,669.225,2946.689,370.8865,2887.975,617.5937,1374.724,639.1709
148,1099.2,2831.814,779.003,3916.358,667.1045,2946.772,373.2883,2913.796,620.4984,1372.168,638.965
149,1098.24,2831.171,784.8023,3937.648,667.2906,2951.52,373.7311,2919.0305,618.5287,1374.6305,638.5168
150,1099.2,2811.204,784.9387,3951.624,668.5334,2943.566,374.3875,2915.628,617.8603,1370.794,640.0642
151,1101.84,2796.378,786.273,3971.215,668.927,2941.913,377.4904,2919.876,614.0555,1360.7725,640.9403
152,1102.32,2796.6775,787.7179,3996.3695,670.1003,2962.485,378.0958,2937.2235,611.6773,1361.365,640.4479
153,1104.96,2801.0735,788.7204,4011.005,670.4897,2973.7235,373.9184,2958.991,609.1644,1369.69,640.2138
154,1108.92,2800.485,791.7689,4037.855,671.7838,2974.678,373.1515,2983.919,610.3495,1371.3645,641.1775
155,1103.88,2791.8965,793.3585,4053.5395,667.4058,2978.636,374.4361,2999.334,610.6664,1389.049,640.692
156,1103.28,2804.6295,793.9202,4065.127,665.3881,3010.5755,377.5424,2980.695,610.0036,1382.7775,640.6747
157,1102.08,2819.488,797.3549,4074.0225,666.2074,3027.5055,379.0054,2965.973,606.2542,1368.875,641.4106
158,1101.72,2832.7975,804.2556,4082.3315,663.7862,3032.025,377.5595,2949.8555,606.6071,1372.1005,641.752
159,1103.16,2834.6615,805.748,4101.457,660.3516,3048.8585,376.1776,2954.1705,607.1792,1373.434,643.4732
160,1105.32,2843.4355,806.4415,4090.1445,657.3338,3093.054,375.2561,2950.2835,605.6048,1384.874,641.7488
161,1105.92,2855.117,814.1783,4080.845,660.3449,3126.067,375.681,2949.581,606.1548,1396.685,638.7794
162,1102.08,2857.6015,814.5473,4076.7775,661.799,3116.131,379.1155,2949.901,603.3888,1403.315,641.08
163,1099.68,2880.7035,818.052,4084.853,662.0074,3135.921,380.1594,2961.805,605.1539,1410.3395,641.7732
164,1098.12,2900.4095,824.1391,4124.813,657.7739,3149.3165,379.071,2978.193,603.7464,1405.5935,639.1058
165,1096.44,2916.987,826.6061,4133.122,655.2325,3144.4985,381.1225,3003.332,602.9323,1409.839,635.716
166,1095.84,2924.523,829.003,4136.3395,657.3944,3140.495,379.4894,3014.473,602.2736,1422.309,637.3405
167,1097.76,2941.5395,835.5052,4133.524,658.3267,3131.3605,378.6174,2995.5125,601.9018,1431.662,638.567
168,1099.44,2957.4935,838.8727,4137.101,655.816,3132.488,384.4741,3001.9295,602.0533,1431.1045,642.7326
169,1098.0,2952.705,842.9346,4151.355,652.5414,3143.94,387.8136,3013.095,600.1668,1447.9875,640.2438
170,1103.4,2967.2265,847.8526,4176.369,652.3301,3155.724,387.7348,3015.96,599.4773,1438.558,637.5445
171,1103.88,2997.494,851.7538,4189.2245,647.7568,3181.474,389.8904,3024.631,604.3742,1463.101,635.8349
172,1100.88,3032.007,854.0627,4189.307,642.6937,3221.909,389.7115,3041.6395,602.5116,1473.803,635.428
173,1099.32,3048.781,856.3703,4218.6405,641.5632,3256.2775,387.95,3042.368,600.9983,1493.701,635.1871
174,1099.92,3059.611,857.1677,4234.692,640.1534,3263.5545,386.182,3053.653,598.6865,1508.7235,633.114
175,1099.32,3055.6515,858.0192,4242.459,641.4533,3295.2115,385.0918,3062.5225,596.9308,1519.352,634.6374
176,1101.0,3060.321,858.8902,4230.134,641.4426,3320.891,385.5702,3067.661,593.329,1527.179,632.8548
177,1100.28,3094.079,863.2796,4231.952,636.402,3321.9285,385.5382,3084.91,592.6108,1525.7215,630.1303
178,1101.48,3151.6095,866.5343,4252.172,636.7656,3330.141,388.1616,3102.961,590.6136,1531.057,631.5887
179,1102.92,3146.0795,870.2039,4242.5655,640.1347,3353.796,391.5366,3109.775,591.6062,1523.868,629.5468
180,1100.88,3177.8735,874.429,4255.8185,644.235,3370.069,389.6015,3120.995,591.723,1516.462,627.5016
181,1099.68,3200.069,878.3144,4284.628,641.9932,3370.9775,390.2765,3136.379,590.858,1539.552,627.6973
182,1099.2,3178.062,876.3922,4318.482,641.0534,3382.33,392.6342,3155.162,591.0398,1531.552,626.8738
183,1100.4,3177.405,881.6405,4314.9435,642.5236,3395.651,393.9432,3169.6105,592.8955,1526.805,626.7878
184,1103.28,3188.479,884.2789,4319.801,641.9987,3432.12,394.9742,3184.8015,594.2266,1513.3325,627.1044
185,1106.4,3196.113,889.435,4332.939,642.929,3470.869,397.7508,3193.347,598.3411,1508.392,628.2139
186,1105.92,3197.0305,887.3902,4342.1185,643.8666,3473.5105,402.8867,3190.1185,595.6486,1493.453,627.7202
187,1107.0,3179.3965,884.6038,4358.8125,642.3922,3471.3675,403.2802,3191.85,592.7986,1503.675,627.8904
188,1107.48,3172.0075,885.4302,4361.6255,642.5599,3463.182,404.4517,3208.462,592.2803,1519.555,627.2767
189,1106.28,3168.5705,890.7767,4374.4155,642.638,3458.508,402.4646,3212.8215,591.5279,1532.659,624.8269
190,1106.76,3185.624,895.7009,4388.3035,642.3635,3454.4745,400.8685,3227.589,591.8952,1533.324,622.9952
191,1107.0,3189.544,892.6848,4402.631,641.2852,3479.2085,402.5052,3239.82,594.3482,1529.044,623.6838
192,1108.2,3223.015,894.6499,4422.6415,640.872,3472.822,405.8228,3233.6355,595.1034,1527.469,621.3677
193,1106.88,3257.4555,898.1225,4450.58,637.2308,3469.6075,403.1257,3238.5465,597.8258,1527.033,622.952
194,1104.72,3269.0505,905.7599,4462.148,637.6444,3493.677,401.2343,3230.3855,596.9906,1536.021,621.5155
195,1102.56,3277.819,907.9582,4461.693,638.6028,3501.0875,404.0882,3232.3385,594.8311,1534.8555,619.308
196,1099.44,3305.6495,906.9281,4482.0505,640.204,3504.007,406.6829,3252.51,592.5982,1534.177,622.0632
197,1099.44,3329.929,911.1059,4494.877,640.6436,3509.962,409.8713,3261.214,591.1688,1537.3835,621.6234
198,1094.52,3338.742,909.1084,4496.653,637.339,3513.409,412.8529,3275.807,588.8518,1542.817,619.6078
199,1093.8,3346.572,913.4323,4502.354,633.6384,3529.328,416.7378,3284.59,589.5582,1550.006,619.5283
200,1093.56,3369.9875,918.153,4509.1125,632.187,3550.8805,412.8188,3302.0955,592.8188,1554.678,619.1737
201,1090.2,3386.434,918.1664,4527.51,631.8799,3583.5785,415.5842,3331.015,591.6516,1563.9825,618.5795
202,1088.28,3403.142,916.0052,4534.0465,635.0114,3560.036,417.0289,3337.392,590.2831,1581.6335,619.2313
203,1088.4,3426.1925,919.3715,4565.838,631.4897,3577.6615,416.2042,3335.039,590.5658,1584.0755,623.109
204,1089.48,3446.3885,920.3927,4586.711,632.0074,3597.5535,418.9051,3340.618,590.2802,1592.9105,626.2331
205,1092.24,3450.113,930.6977,4576.4855,628.4749,3600.296,424.226,3360.9135,594.8339,1609.6885,632.5162
206,1094.4,3459.216,931.8816,4589.184,631.9066,3580.512,423.7517,3363.0,595.7914,1611.96,635.6275
207,1097.04,3452.9335,934.5684,4575.114,629.9203,3589.149,419.7275,3371.5695,595.583,1629.5615,637.8191
208,1096.56,3446.8535,937.2299,4555.293,626.2454,3591.691,420.6404,3386.086,598.1735,1648.0385,634.5793
209,1100.16,3463.6705,938.7665,4580.791,624.5609,3585.605,421.2512,3390.3265,600.3574,1655.2825,631.6019
210,1098.24,3485.997,939.7639,4604.829,622.8119,3609.091,420.6259,3401.341,597.223,1654.224,630.6094
211,1094.52,3511.585,944.6802,4600.6325,619.7172,3625.5975,423.6887,3401.677,594.3244,1660.478,631.4286
212,1094.64,3524.2845,942.5945,4589.278,616.6108,3635.117,423.0784,3429.872,593.4043,1655.643,632.8114
213,1099.56,3534.627,942.213,4616.7775,619.2722,3639.5435,420.9115,3455.3675,594.9719,1655.296,631.9171
214,1104.6,3546.6865,948.6305,4619.069,619.0178,3651.6235,418.7539,3461.54,594.1644,1665.6445,629.622
215,1104.96,3554.288,955.1274,4627.941,618.5566,3668.007,415.7964,3493.9755,594.7999,1668.95,625.9598
216,1102.44,3555.369,961.9891,4659.6465,616.8151,3675.7185,413.7457,3516.7835,592.6717,1687.1925,625.6346
217,1100.28,3586.4545,965.3857,4666.104,611.0956,3673.56,416.346,3534.6495,589.64,1684.8035,625.8392
218,1103.52,3619.5455,968.1181,4667.43,611.019,3696.792,415.4753,3551.495,591.3763,1692.064,624.2612
219,1103.16,3635.372,969.0157,4686.5915,608.0618,3719.488,414.2365,3564.126,592.9486,1708.519,624.2783
220,1103.52,3666.445,963.8143,4672.028,608.5913,3727.5985,413.9304,3544.1385,591.5971,1713.6745,625.5854
221,1105.56,3679.672,961.9477,4659.475,609.1636,3750.6125,416.0222,3536.41,588.4896,1720.9885,625.4153
222,1104.6,3682.0,967.4087,4666.475,605.6522,3759.782,419.1958,3559.113,588.6414,1720.875,625.4245
223,1105.68,3687.443,968.4652,4655.3735,604.807,3756.087,418.0576,3577.796,595.9615,1732.6925,625.3726
224,1102.32,3689.557,971.8054,4671.081,602.4179,3745.132,420.6454,3582.9995,596.9063,1750.8515,623.9131
225,1102.68,3682.492,972.5638,4677.201,599.6374,3760.139,423.76,3597.4935,595.2266,1757.8555,625.2196
226,1104.0,3690.58,974.832,4699.36,599.6928,3754.52,424.7088,3612.38,594.9456,1769.16,624.5328
227,1102.44,3702.8205,974.116,4730.8455,598.9556,3755.1865,427.1956,3642.6455,591.3488,1777.6845,624.2015
228,1101.0,3728.72,976.697,4762.284,600.7056,3780.1,429.8304,3679.634,590.9066,1772.61,625.6982
229,1102.8,3747.682,985.1312,4778.8,600.8054,3796.389,432.4079,3698.975,591.3214,1796.1855,628.7063
230,1101.24,3770.3705,992.7679,4801.865,599.6251,3813.0435,433.8886,3701.084,597.2024,1817.505,629.7991
231,1098.36,3788.4265,1000.9355,4812.19,597.6176,3827.7845,438.2456,3691.405,599.0455,1840.2105,628.811
232,1100.64,3812.8005,1007.5259,4824.472,593.355,3837.565,440.4761,3698.609,599.9588,1861.916,626.8145
233,1102.08,3838.912,1016.2279,4840.427,595.4538,3853.147,442.0442,3708.499,600.9642,1879.965,628.8468
234,1103.4,3864.6585,1016.5625,4863.695,594.9533,3856.383,440.9186,3725.814,602.1254,1900.147,632.6896
235,1107.48,3871.104,1017.3311,4853.531,594.606,3887.7165,443.878,3739.1295,607.2313,1903.481,633.0355
236,1111.68,3869.1095,1018.2989,4868.232,591.9696,3901.997,444.5609,3757.015,609.2006,1906.068,633.5465
237,1109.76,3877.6865,1023.1987,4876.008,587.9508,3921.6145,443.1271,3770.4095,608.4814,1918.96,634.0058
238,1107.72,3894.559,1031.8411,4904.892,586.7593,3935.1755,446.5219,3758.863,612.2369,1932.0485,631.2896
239,1107.12,3913.208,1033.1644,4909.1545,586.995,3955.186,450.3764,3758.6725,612.5695,1920.392,631.612
240,1106.88,3920.661,1033.8259,4920.543,586.8678,3975.083,451.7177,3759.7025,613.8756,1914.441,630.3682
